component_id,brand,component_type,price_min,price_max,type,capacity_ah,voltage,derating_factor,max_voltage_V,max_current_A,rated_power_w,voltage_input,voltage_output,mode,panel_type,cabling_loss,safety_factor,area_m2
Amaron Quanta_24V_40Ah_4306,Amaron Quanta,batteries_synth,350691.0,584485.0,Tubular,40.0,24.0,0.82,,,,,,,,,,
Amaron Quanta_48V_160Ah_4506,Amaron Quanta,batteries_synth,595144.0,991906.0,Tubular,160.0,48.0,0.84,,,,,,,,,,
Amaron Quanta_12V_190Ah_4538,Amaron Quanta,batteries_synth,656667.0,1094445.0,Tubular,190.0,12.0,0.84,,,,,,,,,,
Amaron Quanta_48V_190Ah_4688,Amaron Quanta,batteries_synth,508004.0,846672.0,Tubular,190.0,48.0,0.83,,,,,,,,,,
Amaron Quanta_48V_230Ah_4933,Amaron Quanta,batteries_synth,633772.0,1056288.0,Tubular,230.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_20Ah_15,Blue Carbon,batteries_synth,87489.0,145815.0,AGM,20.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_270Ah_38,Blue Carbon,batteries_synth,97805.0,163009.0,AGM,270.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_100Ah_68,Blue Carbon,batteries_synth,85556.0,142592.0,AGM,100.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_20Ah_73,Blue Carbon,batteries_synth,78426.0,130710.0,AGM,20.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_240Ah_113,Blue Carbon,batteries_synth,81412.0,135686.0,AGM,240.0,12.0,0.84,,,,,,,,,,
Blue Carbon_48V_200Ah_130,Blue Carbon,batteries_synth,42428.0,70714.0,AGM,200.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_250Ah_169,Blue Carbon,batteries_synth,76290.0,127150.0,AGM,250.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_50Ah_227,Blue Carbon,batteries_synth,42026.0,70044.0,AGM,50.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_230Ah_299,Blue Carbon,batteries_synth,64116.0,106860.0,AGM,230.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_200Ah_317,Blue Carbon,batteries_synth,100425.0,167375.0,AGM,200.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_150Ah_320,Blue Carbon,batteries_synth,39752.0,66252.0,AGM,150.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_250Ah_374,Blue Carbon,batteries_synth,76335.0,127225.0,AGM,250.0,24.0,0.85,,,,,,,,,,
Blue Carbon_12V_80Ah_410,Blue Carbon,batteries_synth,91804.0,153008.0,AGM,80.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_120Ah_416,Blue Carbon,batteries_synth,104977.0,174961.0,AGM,120.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_30Ah_438,Blue Carbon,batteries_synth,69056.0,115094.0,AGM,30.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_230Ah_462,Blue Carbon,batteries_synth,101688.0,169480.0,AGM,230.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_140Ah_471,Blue Carbon,batteries_synth,80525.0,134209.0,AGM,140.0,24.0,0.82,,,,,,,,,,
Blue Carbon_12V_160Ah_500,Blue Carbon,batteries_synth,62432.0,104054.0,AGM,160.0,12.0,0.84,,,,,,,,,,
Blue Carbon_48V_140Ah_507,Blue Carbon,batteries_synth,56617.0,94361.0,AGM,140.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_576,Blue Carbon,batteries_synth,41795.0,69659.0,AGM,180.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_140Ah_603,Blue Carbon,batteries_synth,104513.0,174189.0,AGM,140.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_230Ah_622,Blue Carbon,batteries_synth,88606.0,147676.0,AGM,230.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_210Ah_633,Blue Carbon,batteries_synth,54977.0,91629.0,AGM,210.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_50Ah_741,Blue Carbon,batteries_synth,109948.0,183248.0,AGM,50.0,12.0,0.85,,,,,,,,,,
Blue Carbon_24V_160Ah_745,Blue Carbon,batteries_synth,111628.0,186048.0,AGM,160.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_120Ah_802,Blue Carbon,batteries_synth,94309.0,157181.0,AGM,120.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_280Ah_863,Blue Carbon,batteries_synth,57020.0,95034.0,AGM,280.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_100Ah_867,Blue Carbon,batteries_synth,53186.0,88642.0,AGM,100.0,12.0,0.82,,,,,,,,,,
Blue Carbon_24V_230Ah_940,Blue Carbon,batteries_synth,99465.0,165775.0,AGM,230.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_60Ah_949,Blue Carbon,batteries_synth,84172.0,140288.0,AGM,60.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_20Ah_969,Blue Carbon,batteries_synth,103121.0,171869.0,AGM,20.0,24.0,0.82,,,,,,,,,,
Blue Carbon_12V_250Ah_975,Blue Carbon,batteries_synth,90890.0,151482.0,AGM,250.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_20Ah_986,Blue Carbon,batteries_synth,63586.0,105976.0,AGM,20.0,48.0,0.82,,,,,,,,,,
Blue Carbon_24V_130Ah_1007,Blue Carbon,batteries_synth,78091.0,130151.0,AGM,130.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_190Ah_1016,Blue Carbon,batteries_synth,47121.0,78535.0,AGM,190.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_290Ah_1029,Blue Carbon,batteries_synth,49295.0,82159.0,AGM,290.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_240Ah_1032,Blue Carbon,batteries_synth,60559.0,100931.0,AGM,240.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_120Ah_1068,Blue Carbon,batteries_synth,58778.0,97964.0,AGM,120.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_30Ah_1095,Blue Carbon,batteries_synth,102669.0,171115.0,AGM,30.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_40Ah_1147,Blue Carbon,batteries_synth,44243.0,73739.0,AGM,40.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_260Ah_1166,Blue Carbon,batteries_synth,87771.0,146285.0,AGM,260.0,12.0,0.84,,,,,,,,,,
Blue Carbon_12V_110Ah_1202,Blue Carbon,batteries_synth,61282.0,102138.0,AGM,110.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_180Ah_1213,Blue Carbon,batteries_synth,100040.0,166732.0,AGM,180.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_210Ah_1340,Blue Carbon,batteries_synth,108550.0,180918.0,AGM,210.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_150Ah_1367,Blue Carbon,batteries_synth,95938.0,159896.0,AGM,150.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_50Ah_1371,Blue Carbon,batteries_synth,51708.0,86180.0,AGM,50.0,12.0,0.85,,,,,,,,,,
Blue Carbon_48V_290Ah_1382,Blue Carbon,batteries_synth,102430.0,170718.0,AGM,290.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_90Ah_1395,Blue Carbon,batteries_synth,94182.0,156970.0,AGM,90.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_20Ah_1485,Blue Carbon,batteries_synth,81862.0,136438.0,AGM,20.0,12.0,0.82,,,,,,,,,,
Blue Carbon_12V_130Ah_1579,Blue Carbon,batteries_synth,112155.0,186925.0,AGM,130.0,12.0,0.85,,,,,,,,,,
Blue Carbon_48V_130Ah_1590,Blue Carbon,batteries_synth,41564.0,69274.0,AGM,130.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_1663,Blue Carbon,batteries_synth,83562.0,139270.0,AGM,180.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_140Ah_1665,Blue Carbon,batteries_synth,103154.0,171924.0,AGM,140.0,24.0,0.82,,,,,,,,,,
Blue Carbon_48V_240Ah_1749,Blue Carbon,batteries_synth,78490.0,130818.0,AGM,240.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_300Ah_1770,Blue Carbon,batteries_synth,87287.0,145479.0,AGM,300.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_80Ah_1812,Blue Carbon,batteries_synth,81858.0,136430.0,AGM,80.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_210Ah_1831,Blue Carbon,batteries_synth,110675.0,184459.0,AGM,210.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_120Ah_1915,Blue Carbon,batteries_synth,52522.0,87536.0,AGM,120.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_220Ah_1927,Blue Carbon,batteries_synth,45060.0,75100.0,AGM,220.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_150Ah_1952,Blue Carbon,batteries_synth,62362.0,103938.0,AGM,150.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_20Ah_1975,Blue Carbon,batteries_synth,56002.0,93336.0,AGM,20.0,48.0,0.82,,,,,,,,,,
Blue Carbon_24V_230Ah_1989,Blue Carbon,batteries_synth,111531.0,185885.0,AGM,230.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_30Ah_2001,Blue Carbon,batteries_synth,37748.0,62912.0,AGM,30.0,24.0,0.82,,,,,,,,,,
Blue Carbon_48V_230Ah_2024,Blue Carbon,batteries_synth,91381.0,152301.0,AGM,230.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_230Ah_2066,Blue Carbon,batteries_synth,97658.0,162764.0,AGM,230.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_230Ah_2108,Blue Carbon,batteries_synth,46719.0,77865.0,AGM,230.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_300Ah_2111,Blue Carbon,batteries_synth,45325.0,75541.0,AGM,300.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_240Ah_2168,Blue Carbon,batteries_synth,46376.0,77292.0,AGM,240.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_50Ah_2211,Blue Carbon,batteries_synth,88630.0,147718.0,AGM,50.0,24.0,0.85,,,,,,,,,,
Blue Carbon_12V_220Ah_2223,Blue Carbon,batteries_synth,85088.0,141812.0,AGM,220.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_150Ah_2266,Blue Carbon,batteries_synth,42982.0,71636.0,AGM,150.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_200Ah_2400,Blue Carbon,batteries_synth,102059.0,170099.0,AGM,200.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_280Ah_2412,Blue Carbon,batteries_synth,69465.0,115775.0,AGM,280.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_20Ah_2518,Blue Carbon,batteries_synth,90428.0,150712.0,AGM,20.0,48.0,0.82,,,,,,,,,,
Blue Carbon_12V_40Ah_2592,Blue Carbon,batteries_synth,66746.0,111244.0,AGM,40.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_60Ah_2624,Blue Carbon,batteries_synth,41471.0,69119.0,AGM,60.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_290Ah_2665,Blue Carbon,batteries_synth,85301.0,142169.0,AGM,290.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_200Ah_2675,Blue Carbon,batteries_synth,96699.0,161165.0,AGM,200.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_290Ah_2721,Blue Carbon,batteries_synth,99070.0,165116.0,AGM,290.0,12.0,0.85,,,,,,,,,,
Blue Carbon_48V_120Ah_2751,Blue Carbon,batteries_synth,104038.0,173396.0,AGM,120.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_290Ah_2810,Blue Carbon,batteries_synth,86244.0,143740.0,AGM,290.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_70Ah_2837,Blue Carbon,batteries_synth,62969.0,104949.0,AGM,70.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_190Ah_2867,Blue Carbon,batteries_synth,61507.0,102511.0,AGM,190.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_240Ah_2875,Blue Carbon,batteries_synth,103712.0,172854.0,AGM,240.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_260Ah_2876,Blue Carbon,batteries_synth,77655.0,129425.0,AGM,260.0,48.0,0.85,,,,,,,,,,
Blue Carbon_24V_240Ah_2898,Blue Carbon,batteries_synth,93234.0,155390.0,AGM,240.0,24.0,0.85,,,,,,,,,,
Blue Carbon_12V_180Ah_2960,Blue Carbon,batteries_synth,38084.0,63472.0,AGM,180.0,12.0,0.82,,,,,,,,,,
Blue Carbon_24V_230Ah_2973,Blue Carbon,batteries_synth,104996.0,174994.0,AGM,230.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_150Ah_3046,Blue Carbon,batteries_synth,39354.0,65590.0,AGM,150.0,24.0,0.85,,,,,,,,,,
Blue Carbon_48V_150Ah_3086,Blue Carbon,batteries_synth,90055.0,150091.0,AGM,150.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_200Ah_3088,Blue Carbon,batteries_synth,44068.0,73446.0,AGM,200.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_140Ah_3089,Blue Carbon,batteries_synth,62882.0,104802.0,AGM,140.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_100Ah_3146,Blue Carbon,batteries_synth,86220.0,143700.0,AGM,100.0,48.0,0.82,,,,,,,,,,
Blue Carbon_12V_130Ah_3210,Blue Carbon,batteries_synth,64287.0,107145.0,AGM,130.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_250Ah_3211,Blue Carbon,batteries_synth,57782.0,96304.0,AGM,250.0,24.0,0.85,,,,,,,,,,
Blue Carbon_24V_290Ah_3215,Blue Carbon,batteries_synth,95956.0,159928.0,AGM,290.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_190Ah_3260,Blue Carbon,batteries_synth,90310.0,150518.0,AGM,190.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_250Ah_3275,Blue Carbon,batteries_synth,73793.0,122989.0,AGM,250.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_200Ah_3289,Blue Carbon,batteries_synth,100363.0,167271.0,AGM,200.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_110Ah_3309,Blue Carbon,batteries_synth,98029.0,163381.0,AGM,110.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_160Ah_3396,Blue Carbon,batteries_synth,86630.0,144384.0,AGM,160.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_20Ah_3538,Blue Carbon,batteries_synth,38038.0,63398.0,AGM,20.0,48.0,0.85,,,,,,,,,,
Blue Carbon_24V_110Ah_3544,Blue Carbon,batteries_synth,46388.0,77314.0,AGM,110.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_280Ah_3559,Blue Carbon,batteries_synth,53622.0,89370.0,AGM,280.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_60Ah_3613,Blue Carbon,batteries_synth,49043.0,81739.0,AGM,60.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_80Ah_3615,Blue Carbon,batteries_synth,73582.0,122638.0,AGM,80.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_170Ah_3634,Blue Carbon,batteries_synth,56536.0,94228.0,AGM,170.0,48.0,0.82,,,,,,,,,,
Blue Carbon_24V_30Ah_3636,Blue Carbon,batteries_synth,96661.0,161101.0,AGM,30.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_120Ah_3659,Blue Carbon,batteries_synth,62137.0,103561.0,AGM,120.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_300Ah_3754,Blue Carbon,batteries_synth,62606.0,104344.0,AGM,300.0,24.0,0.83,,,,,,,,,,
Blue Carbon_48V_230Ah_3838,Blue Carbon,batteries_synth,53357.0,88929.0,AGM,230.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_30Ah_3873,Blue Carbon,batteries_synth,95234.0,158722.0,AGM,30.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_40Ah_3957,Blue Carbon,batteries_synth,73120.0,121868.0,AGM,40.0,48.0,0.85,,,,,,,,,,
Blue Carbon_24V_240Ah_4001,Blue Carbon,batteries_synth,83089.0,138481.0,AGM,240.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_200Ah_4181,Blue Carbon,batteries_synth,97838.0,163062.0,AGM,200.0,12.0,0.84,,,,,,,,,,
Blue Carbon_48V_200Ah_4184,Blue Carbon,batteries_synth,64635.0,107725.0,AGM,200.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_20Ah_4261,Blue Carbon,batteries_synth,56823.0,94705.0,AGM,20.0,48.0,0.82,,,,,,,,,,
Blue Carbon_48V_130Ah_4268,Blue Carbon,batteries_synth,56630.0,94384.0,AGM,130.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_200Ah_4278,Blue Carbon,batteries_synth,103138.0,171896.0,AGM,200.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_120Ah_4377,Blue Carbon,batteries_synth,90742.0,151238.0,AGM,120.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_20Ah_4415,Blue Carbon,batteries_synth,59462.0,99102.0,AGM,20.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_100Ah_4433,Blue Carbon,batteries_synth,42185.0,70309.0,AGM,100.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_220Ah_4494,Blue Carbon,batteries_synth,75891.0,126485.0,AGM,220.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_220Ah_4539,Blue Carbon,batteries_synth,92864.0,154774.0,AGM,220.0,24.0,0.82,,,,,,,,,,
Blue Carbon_12V_40Ah_4587,Blue Carbon,batteries_synth,51631.0,86051.0,AGM,40.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_260Ah_4624,Blue Carbon,batteries_synth,55135.0,91891.0,AGM,260.0,12.0,0.82,,,,,,,,,,
Blue Carbon_48V_250Ah_4626,Blue Carbon,batteries_synth,43357.0,72261.0,AGM,250.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_50Ah_4655,Blue Carbon,batteries_synth,102336.0,170560.0,AGM,50.0,12.0,0.85,,,,,,,,,,
Blue Carbon_24V_160Ah_4691,Blue Carbon,batteries_synth,62087.0,103479.0,AGM,160.0,24.0,0.84,,,,,,,,,,
Blue Carbon_12V_280Ah_4703,Blue Carbon,batteries_synth,80956.0,134926.0,AGM,280.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_50Ah_4726,Blue Carbon,batteries_synth,37553.0,62589.0,AGM,50.0,24.0,0.82,,,,,,,,,,
Blue Carbon_48V_80Ah_4738,Blue Carbon,batteries_synth,45227.0,75379.0,AGM,80.0,48.0,0.83,,,,,,,,,,
Blue Carbon_24V_290Ah_4743,Blue Carbon,batteries_synth,86073.0,143455.0,AGM,290.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_50Ah_4752,Blue Carbon,batteries_synth,106860.0,178100.0,AGM,50.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_280Ah_4777,Blue Carbon,batteries_synth,54609.0,91015.0,AGM,280.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_240Ah_4893,Blue Carbon,batteries_synth,61206.0,102010.0,AGM,240.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_300Ah_4928,Blue Carbon,batteries_synth,110894.0,184824.0,AGM,300.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_250Ah_4971,Blue Carbon,batteries_synth,45439.0,75731.0,AGM,250.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_70Ah_37,Blue Carbon,batteries_synth,40833.0,68055.0,Gel,70.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_100Ah_64,Blue Carbon,batteries_synth,81857.0,136429.0,Gel,100.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_80Ah_117,Blue Carbon,batteries_synth,94262.0,157102.0,Gel,80.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_290Ah_172,Blue Carbon,batteries_synth,76696.0,127828.0,Gel,290.0,24.0,0.85,,,,,,,,,,
Blue Carbon_48V_290Ah_266,Blue Carbon,batteries_synth,76192.0,126988.0,Gel,290.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_30Ah_274,Blue Carbon,batteries_synth,104353.0,173921.0,Gel,30.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_210Ah_323,Blue Carbon,batteries_synth,38559.0,64265.0,Gel,210.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_130Ah_337,Blue Carbon,batteries_synth,68914.0,114858.0,Gel,130.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_280Ah_464,Blue Carbon,batteries_synth,78036.0,130060.0,Gel,280.0,12.0,0.85,,,,,,,,,,
Blue Carbon_24V_160Ah_466,Blue Carbon,batteries_synth,78716.0,131192.0,Gel,160.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_529,Blue Carbon,batteries_synth,81104.0,135174.0,Gel,180.0,12.0,0.84,,,,,,,,,,
Blue Carbon_24V_300Ah_607,Blue Carbon,batteries_synth,69231.0,115385.0,Gel,300.0,24.0,0.85,,,,,,,,,,
Blue Carbon_12V_160Ah_608,Blue Carbon,batteries_synth,70388.0,117312.0,Gel,160.0,12.0,0.84,,,,,,,,,,
Blue Carbon_12V_210Ah_615,Blue Carbon,batteries_synth,83884.0,139808.0,Gel,210.0,12.0,0.84,,,,,,,,,,
Blue Carbon_48V_250Ah_620,Blue Carbon,batteries_synth,46112.0,76852.0,Gel,250.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_120Ah_691,Blue Carbon,batteries_synth,78666.0,131110.0,Gel,120.0,48.0,0.84,,,,,,,,,,
Blue Carbon_48V_150Ah_697,Blue Carbon,batteries_synth,80010.0,133350.0,Gel,150.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_70Ah_719,Blue Carbon,batteries_synth,52135.0,86891.0,Gel,70.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_240Ah_875,Blue Carbon,batteries_synth,105531.0,175885.0,Gel,240.0,48.0,0.82,,,,,,,,,,
Blue Carbon_24V_210Ah_896,Blue Carbon,batteries_synth,80639.0,134399.0,Gel,210.0,24.0,0.85,,,,,,,,,,
Blue Carbon_24V_150Ah_929,Blue Carbon,batteries_synth,91173.0,151955.0,Gel,150.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_250Ah_931,Blue Carbon,batteries_synth,83407.0,139011.0,Gel,250.0,24.0,0.82,,,,,,,,,,
Blue Carbon_48V_270Ah_976,Blue Carbon,batteries_synth,107998.0,179998.0,Gel,270.0,48.0,0.82,,,,,,,,,,
Blue Carbon_24V_250Ah_1013,Blue Carbon,batteries_synth,48474.0,80790.0,Gel,250.0,24.0,0.85,,,,,,,,,,
Blue Carbon_24V_250Ah_1079,Blue Carbon,batteries_synth,99147.0,165245.0,Gel,250.0,24.0,0.82,,,,,,,,,,
Blue Carbon_24V_110Ah_1087,Blue Carbon,batteries_synth,72440.0,120734.0,Gel,110.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_160Ah_1101,Blue Carbon,batteries_synth,89816.0,149694.0,Gel,160.0,48.0,0.82,,,,,,,,,,
Blue Carbon_48V_270Ah_1164,Blue Carbon,batteries_synth,100774.0,167956.0,Gel,270.0,48.0,0.84,,,,,,,,,,
Blue Carbon_24V_290Ah_1183,Blue Carbon,batteries_synth,50530.0,84218.0,Gel,290.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_30Ah_1199,Blue Carbon,batteries_synth,95008.0,158346.0,Gel,30.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_40Ah_1236,Blue Carbon,batteries_synth,106928.0,178212.0,Gel,40.0,24.0,0.82,,,,,,,,,,
Blue Carbon_12V_200Ah_1252,Blue Carbon,batteries_synth,95852.0,159752.0,Gel,200.0,12.0,0.82,,,,,,,,,,
Blue Carbon_24V_290Ah_1288,Blue Carbon,batteries_synth,38720.0,64534.0,Gel,290.0,24.0,0.84,,,,,,,,,,
Blue Carbon_24V_100Ah_1289,Blue Carbon,batteries_synth,42551.0,70919.0,Gel,100.0,24.0,0.83,,,,,,,,,,
Blue Carbon_24V_270Ah_1334,Blue Carbon,batteries_synth,65372.0,108954.0,Gel,270.0,24.0,0.85,,,,,,,,,,
Blue Carbon_48V_170Ah_1379,Blue Carbon,batteries_synth,42620.0,71032.0,Gel,170.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_200Ah_1414,Blue Carbon,batteries_synth,84143.0,140239.0,Gel,200.0,48.0,0.83,,,,,,,,,,
Blue Carbon_48V_170Ah_1431,Blue Carbon,batteries_synth,37950.0,63250.0,Gel,170.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_230Ah_1440,Blue Carbon,batteries_synth,80483.0,134139.0,Gel,230.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_290Ah_1476,Blue Carbon,batteries_synth,58520.0,97534.0,Gel,290.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_250Ah_1527,Blue Carbon,batteries_synth,39671.0,66119.0,Gel,250.0,48.0,0.83,,,,,,,,,,
Blue Carbon_12V_150Ah_1530,Blue Carbon,batteries_synth,74164.0,123606.0,Gel,150.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_270Ah_1536,Blue Carbon,batteries_synth,57036.0,95060.0,Gel,270.0,12.0,0.84,,,,,,,,,,
Blue Carbon_12V_180Ah_1537,Blue Carbon,batteries_synth,78270.0,130450.0,Gel,180.0,12.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_1543,Blue Carbon,batteries_synth,76216.0,127028.0,Gel,180.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_170Ah_1610,Blue Carbon,batteries_synth,42996.0,71660.0,Gel,170.0,24.0,0.82,,,,,,,,,,
Blue Carbon_48V_270Ah_1637,Blue Carbon,batteries_synth,88680.0,147800.0,Gel,270.0,48.0,0.84,,,,,,,,,,
Blue Carbon_12V_40Ah_1691,Blue Carbon,batteries_synth,84095.0,140159.0,Gel,40.0,12.0,0.83,,,,,,,,,,
Blue Carbon_24V_230Ah_1748,Blue Carbon,batteries_synth,74474.0,124122.0,Gel,230.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_1884,Blue Carbon,batteries_synth,97456.0,162428.0,Gel,180.0,12.0,0.84,,,,,,,,,,
Blue Carbon_12V_210Ah_1891,Blue Carbon,batteries_synth,100150.0,166918.0,Gel,210.0,12.0,0.82,,,,,,,,,,
Blue Carbon_24V_160Ah_1953,Blue Carbon,batteries_synth,95986.0,159978.0,Gel,160.0,24.0,0.83,,,,,,,,,,
Blue Carbon_12V_180Ah_1955,Blue Carbon,batteries_synth,103232.0,172054.0,Gel,180.0,12.0,0.83,,,,,,,,,,
Blue Carbon_48V_230Ah_1958,Blue Carbon,batteries_synth,79512.0,132520.0,Gel,230.0,48.0,0.85,,,,,,,,,,
Blue Carbon_24V_70Ah_2032,Blue Carbon,batteries_synth,80466.0,134110.0,Gel,70.0,24.0,0.84,,,,,,,,,,
Blue Carbon_48V_240Ah_2053,Blue Carbon,batteries_synth,60390.0,100650.0,Gel,240.0,48.0,0.84,,,,,,,,,,
