inverter_id,brand,rated_power_w,voltage_input,voltage_output,mode,derating_factor,price_min,price_max
Blue Gate_18300W_2136,Blue Gate,18300.0,240.0,220.0,Hybrid,0.89,433996.0,723326.0
Blue Gate_1100W_2153,Blue Gate,1100.0,96.0,220.0,Hybrid,0.9,37570.0,62618.0
Blue Gate_14800W_2326,Blue Gate,14800.0,12.0,220.0,Hybrid,0.88,469586.0,782642.0
Blue Gate_14300W_2373,Blue Gate,14300.0,240.0,220.0,Hybrid,0.89,378207.0,630345.0
Blue Gate_7450W_2402,Blue Gate,7450.0,48.0,220.0,Hybrid,0.92,244219.0,407031.0
Blue Gate_15000W_2555,Blue Gate,15000.0,240.0,220.0,Hybrid,0.89,452777.0,754629.0
Blue Gate_7150W_2565,Blue Gate,7150.0,48.0,220.0,Hybrid,0.89,183808.0,306348.0
Blue Gate_10000W_2597,Blue Gate,10000.0,240.0,220.0,Hybrid,0.91,431419.0,719031.0
Blue Gate_3900W_2599,Blue Gate,3900.0,12.0,220.0,Hybrid,0.91,106664.0,177772.0
Blue Gate_4650W_2643,Blue Gate,4650.0,12.0,220.0,Hybrid,0.88,194840.0,324732.0
Blue Gate_18700W_2648,Blue Gate,18700.0,96.0,220.0,Hybrid,0.89,529849.0,883081.0
Blue Gate_11950W_2807,Blue Gate,11950.0,12.0,220.0,Hybrid,0.9,523834.0,873056.0
Blue Gate_9200W_2819,Blue Gate,9200.0,96.0,220.0,Hybrid,0.88,294423.0,490705.0
Blue Gate_13650W_2833,Blue Gate,13650.0,24.0,220.0,Hybrid,0.9,377382.0,628970.0
Blue Gate_5200W_2863,Blue Gate,5200.0,12.0,220.0,Hybrid,0.92,167712.0,279520.0
Blue Gate_7550W_2914,Blue Gate,7550.0,240.0,220.0,Hybrid,0.9,221260.0,368768.0
Blue Gate_9900W_3020,Blue Gate,9900.0,48.0,220.0,Hybrid,0.87,360409.0,600681.0
Blue Gate_12050W_3029,Blue Gate,12050.0,48.0,220.0,Hybrid,0.87,435433.0,725721.0
Blue Gate_4650W_3063,Blue Gate,4650.0,48.0,220.0,Hybrid,0.88,143124.0,238540.0
Blue Gate_18000W_3103,Blue Gate,18000.0,96.0,220.0,Hybrid,0.88,687999.0,1146665.0
Blue Gate_8450W_3132,Blue Gate,8450.0,12.0,220.0,Hybrid,0.88,246216.0,410360.0
Blue Gate_3700W_3189,Blue Gate,3700.0,96.0,220.0,Hybrid,0.9,104760.0,174600.0
Blue Gate_19800W_3271,Blue Gate,19800.0,96.0,220.0,Hybrid,0.89,517300.0,862166.0
Blue Gate_1950W_3338,Blue Gate,1950.0,24.0,220.0,Hybrid,0.89,73142.0,121902.0
Blue Gate_10350W_3343,Blue Gate,10350.0,240.0,220.0,Hybrid,0.88,349891.0,583151.0
Blue Gate_6800W_3352,Blue Gate,6800.0,24.0,220.0,Hybrid,0.88,264902.0,441504.0
Blue Gate_9750W_3356,Blue Gate,9750.0,240.0,220.0,Hybrid,0.91,413870.0,689782.0
Blue Gate_750W_3461,Blue Gate,750.0,48.0,220.0,Hybrid,0.88,26000.0,43332.0
Blue Gate_13750W_3530,Blue Gate,13750.0,48.0,220.0,Hybrid,0.88,531209.0,885349.0
Blue Gate_11650W_3535,Blue Gate,11650.0,12.0,220.0,Hybrid,0.91,377640.0,629400.0
Blue Gate_4800W_3579,Blue Gate,4800.0,24.0,220.0,Hybrid,0.89,150170.0,250284.0
Blue Gate_14200W_3747,Blue Gate,14200.0,12.0,220.0,Hybrid,0.91,515375.0,858959.0
Blue Gate_17100W_3768,Blue Gate,17100.0,12.0,220.0,Hybrid,0.88,742574.0,1237624.0
Blue Gate_5600W_3777,Blue Gate,5600.0,12.0,220.0,Hybrid,0.89,219992.0,366654.0
Blue Gate_13000W_3810,Blue Gate,13000.0,24.0,220.0,Hybrid,0.87,312098.0,520162.0
Blue Gate_13950W_3916,Blue Gate,13950.0,48.0,220.0,Hybrid,0.88,349303.0,582171.0
Blue Gate_13350W_3921,Blue Gate,13350.0,24.0,220.0,Hybrid,0.91,524065.0,873441.0
Blue Gate_12950W_3929,Blue Gate,12950.0,48.0,220.0,Hybrid,0.88,435070.0,725116.0
Blue Gate_6200W_4027,Blue Gate,6200.0,24.0,220.0,Hybrid,0.88,144502.0,240838.0
Blue Gate_17600W_4029,Blue Gate,17600.0,12.0,220.0,Hybrid,0.89,416962.0,694936.0
Blue Gate_7150W_4095,Blue Gate,7150.0,12.0,220.0,Hybrid,0.88,190741.0,317901.0
Blue Gate_9000W_4172,Blue Gate,9000.0,48.0,220.0,Hybrid,0.88,230995.0,384991.0
Blue Gate_16400W_4187,Blue Gate,16400.0,240.0,220.0,Hybrid,0.91,573668.0,956114.0
Blue Gate_4450W_4198,Blue Gate,4450.0,96.0,220.0,Hybrid,0.9,156216.0,260360.0
Blue Gate_16750W_4199,Blue Gate,16750.0,48.0,220.0,Hybrid,0.91,587099.0,978499.0
Blue Gate_1750W_4236,Blue Gate,1750.0,240.0,220.0,Hybrid,0.89,74906.0,124844.0
Blue Gate_9450W_4299,Blue Gate,9450.0,24.0,220.0,Hybrid,0.89,322845.0,538075.0
Blue Gate_7600W_4342,Blue Gate,7600.0,48.0,220.0,Hybrid,0.9,317034.0,528390.0
Blue Gate_2100W_4395,Blue Gate,2100.0,24.0,220.0,Hybrid,0.91,47798.0,79662.0
Blue Gate_12250W_4444,Blue Gate,12250.0,240.0,220.0,Hybrid,0.88,333938.0,556564.0
Blue Gate_19000W_4640,Blue Gate,19000.0,12.0,220.0,Hybrid,0.92,803066.0,1338442.0
Blue Gate_4600W_4736,Blue Gate,4600.0,96.0,220.0,Hybrid,0.92,183532.0,305888.0
Blue Gate_16450W_4749,Blue Gate,16450.0,24.0,220.0,Hybrid,0.87,466642.0,777736.0
Blue Gate_13150W_4750,Blue Gate,13150.0,96.0,220.0,Hybrid,0.87,359336.0,598894.0
Blue Gate_2350W_4890,Blue Gate,2350.0,96.0,220.0,Hybrid,0.92,67162.0,111938.0
Blue Gate_8050W_4892,Blue Gate,8050.0,48.0,220.0,Hybrid,0.89,273583.0,455971.0
Blue Gate_18200W_11,Blue Gate,18200.0,48.0,220.0,Multifunction,0.92,756478.0,1260798.0
Blue Gate_18750W_47,Blue Gate,18750.0,24.0,220.0,Multifunction,0.87,471092.0,785154.0
Blue Gate_4850W_94,Blue Gate,4850.0,96.0,220.0,Multifunction,0.88,212614.0,354356.0
Blue Gate_11550W_108,Blue Gate,11550.0,12.0,220.0,Multifunction,0.88,320205.0,533675.0
Blue Gate_6750W_159,Blue Gate,6750.0,240.0,220.0,Multifunction,0.91,283148.0,471914.0
Blue Gate_19100W_167,Blue Gate,19100.0,96.0,220.0,Multifunction,0.92,805198.0,1341998.0
Blue Gate_13300W_170,Blue Gate,13300.0,12.0,220.0,Multifunction,0.88,383879.0,639799.0
Blue Gate_10600W_224,Blue Gate,10600.0,240.0,220.0,Multifunction,0.89,244143.0,406905.0
Blue Gate_15900W_233,Blue Gate,15900.0,24.0,220.0,Multifunction,0.88,706569.0,1177615.0
Blue Gate_13350W_259,Blue Gate,13350.0,240.0,220.0,Multifunction,0.88,439148.0,731914.0
Blue Gate_19150W_261,Blue Gate,19150.0,96.0,220.0,Multifunction,0.91,609608.0,1016014.0
Blue Gate_15650W_380,Blue Gate,15650.0,240.0,220.0,Multifunction,0.88,391100.0,651834.0
Blue Gate_15800W_396,Blue Gate,15800.0,12.0,220.0,Multifunction,0.9,387784.0,646306.0
Blue Gate_1600W_459,Blue Gate,1600.0,12.0,220.0,Multifunction,0.88,52492.0,87488.0
Blue Gate_5700W_472,Blue Gate,5700.0,24.0,220.0,Multifunction,0.92,172211.0,287019.0
Blue Gate_10500W_482,Blue Gate,10500.0,12.0,220.0,Multifunction,0.9,345412.0,575688.0
Blue Gate_4550W_508,Blue Gate,4550.0,240.0,220.0,Multifunction,0.87,199910.0,333184.0
Blue Gate_7200W_583,Blue Gate,7200.0,12.0,220.0,Multifunction,0.92,171602.0,286004.0
Blue Gate_13200W_589,Blue Gate,13200.0,96.0,220.0,Multifunction,0.88,439204.0,732006.0
Blue Gate_2700W_628,Blue Gate,2700.0,48.0,220.0,Multifunction,0.91,100731.0,167885.0
Blue Gate_7700W_643,Blue Gate,7700.0,48.0,220.0,Multifunction,0.89,315069.0,525115.0
Blue Gate_2100W_644,Blue Gate,2100.0,96.0,220.0,Multifunction,0.9,80816.0,134692.0
Blue Gate_5400W_714,Blue Gate,5400.0,48.0,220.0,Multifunction,0.9,129758.0,216264.0
Blue Gate_1050W_732,Blue Gate,1050.0,240.0,220.0,Multifunction,0.87,24805.0,41341.0
Blue Gate_8700W_759,Blue Gate,8700.0,96.0,220.0,Multifunction,0.91,233196.0,388660.0
Blue Gate_14600W_760,Blue Gate,14600.0,240.0,220.0,Multifunction,0.92,376970.0,628284.0
Blue Gate_7950W_795,Blue Gate,7950.0,48.0,220.0,Multifunction,0.92,222290.0,370482.0
Blue Gate_17350W_799,Blue Gate,17350.0,96.0,220.0,Multifunction,0.9,529107.0,881845.0
Blue Gate_1150W_851,Blue Gate,1150.0,12.0,220.0,Multifunction,0.92,32418.0,54030.0
Blue Gate_16050W_1029,Blue Gate,16050.0,24.0,220.0,Multifunction,0.89,437112.0,728520.0
Blue Gate_2300W_1182,Blue Gate,2300.0,240.0,220.0,Multifunction,0.88,70190.0,116982.0
Blue Gate_14450W_1193,Blue Gate,14450.0,48.0,220.0,Multifunction,0.87,523114.0,871858.0
Blue Gate_13000W_1236,Blue Gate,13000.0,12.0,220.0,Multifunction,0.88,310633.0,517721.0
Blue Gate_1600W_1264,Blue Gate,1600.0,48.0,220.0,Multifunction,0.87,46208.0,77012.0
Blue Gate_7900W_1278,Blue Gate,7900.0,96.0,220.0,Multifunction,0.88,236387.0,393979.0
Blue Gate_18800W_1342,Blue Gate,18800.0,240.0,220.0,Multifunction,0.9,776230.0,1293718.0
Blue Gate_3950W_1485,Blue Gate,3950.0,240.0,220.0,Multifunction,0.9,117557.0,195929.0
Blue Gate_6800W_1526,Blue Gate,6800.0,240.0,220.0,Multifunction,0.89,170042.0,283404.0
Blue Gate_15000W_1557,Blue Gate,15000.0,240.0,220.0,Multifunction,0.92,665708.0,1109514.0
Blue Gate_6200W_1604,Blue Gate,6200.0,96.0,220.0,Multifunction,0.91,243179.0,405299.0
Blue Gate_5900W_1819,Blue Gate,5900.0,24.0,220.0,Multifunction,0.88,205633.0,342721.0
Blue Gate_18150W_1836,Blue Gate,18150.0,48.0,220.0,Multifunction,0.91,585117.0,975195.0
Blue Gate_13250W_1842,Blue Gate,13250.0,48.0,220.0,Multifunction,0.87,400662.0,667770.0
Blue Gate_9050W_1890,Blue Gate,9050.0,12.0,220.0,Multifunction,0.87,401363.0,668939.0
Blue Gate_11150W_1894,Blue Gate,11150.0,12.0,220.0,Multifunction,0.89,320226.0,533710.0
Blue Gate_2850W_1956,Blue Gate,2850.0,24.0,220.0,Multifunction,0.9,74415.0,124025.0
Blue Gate_2200W_1981,Blue Gate,2200.0,96.0,220.0,Multifunction,0.88,81203.0,135339.0
Blue Gate_10900W_2059,Blue Gate,10900.0,12.0,220.0,Multifunction,0.89,408917.0,681529.0
Blue Gate_18750W_2099,Blue Gate,18750.0,240.0,220.0,Multifunction,0.92,612568.0,1020948.0
Blue Gate_8700W_2101,Blue Gate,8700.0,48.0,220.0,Multifunction,0.9,330927.0,551545.0
Blue Gate_10000W_2129,Blue Gate,10000.0,240.0,220.0,Multifunction,0.92,372878.0,621462.0
Blue Gate_6300W_2212,Blue Gate,6300.0,12.0,220.0,Multifunction,0.89,174477.0,290795.0
Blue Gate_12250W_2254,Blue Gate,12250.0,240.0,220.0,Multifunction,0.9,406828.0,678046.0
Blue Gate_15100W_2313,Blue Gate,15100.0,240.0,220.0,Multifunction,0.88,612561.0,1020935.0
Blue Gate_18500W_2315,Blue Gate,18500.0,12.0,220.0,Multifunction,0.89,815241.0,1358735.0
Blue Gate_7200W_2322,Blue Gate,7200.0,48.0,220.0,Multifunction,0.89,247044.0,411740.0
Blue Gate_3100W_2331,Blue Gate,3100.0,96.0,220.0,Multifunction,0.92,113827.0,189711.0
Blue Gate_5050W_2428,Blue Gate,5050.0,240.0,220.0,Multifunction,0.92,148574.0,247624.0
Blue Gate_13450W_2464,Blue Gate,13450.0,12.0,220.0,Multifunction,0.89,461591.0,769319.0
Blue Gate_10700W_2472,Blue Gate,10700.0,12.0,220.0,Multifunction,0.91,342963.0,571605.0
Blue Gate_10500W_2566,Blue Gate,10500.0,240.0,220.0,Multifunction,0.88,429794.0,716322.0
Blue Gate_18800W_2575,Blue Gate,18800.0,12.0,220.0,Multifunction,0.89,431592.0,719320.0
Blue Gate_11850W_2621,Blue Gate,11850.0,48.0,220.0,Multifunction,0.91,350887.0,584811.0
Blue Gate_17650W_2646,Blue Gate,17650.0,12.0,220.0,Multifunction,0.9,463500.0,772500.0
Blue Gate_11750W_2670,Blue Gate,11750.0,12.0,220.0,Multifunction,0.87,476752.0,794588.0
Blue Gate_17000W_2690,Blue Gate,17000.0,96.0,220.0,Multifunction,0.91,628792.0,1047988.0
Blue Gate_2850W_2809,Blue Gate,2850.0,240.0,220.0,Multifunction,0.92,80978.0,134964.0
Blue Gate_15900W_2859,Blue Gate,15900.0,48.0,220.0,Multifunction,0.89,561532.0,935886.0
Blue Gate_4000W_2896,Blue Gate,4000.0,24.0,220.0,Multifunction,0.88,98950.0,164916.0
Blue Gate_9200W_3052,Blue Gate,9200.0,96.0,220.0,Multifunction,0.91,411976.0,686628.0
Blue Gate_17550W_3150,Blue Gate,17550.0,48.0,220.0,Multifunction,0.89,738560.0,1230932.0
Blue Gate_13650W_3336,Blue Gate,13650.0,12.0,220.0,Multifunction,0.9,387070.0,645118.0
Blue Gate_19150W_3362,Blue Gate,19150.0,12.0,220.0,Multifunction,0.9,718464.0,1197440.0
Blue Gate_3050W_3363,Blue Gate,3050.0,48.0,220.0,Multifunction,0.88,129950.0,216584.0
Blue Gate_16050W_3533,Blue Gate,16050.0,96.0,220.0,Multifunction,0.91,367171.0,611951.0
Blue Gate_19250W_3639,Blue Gate,19250.0,24.0,220.0,Multifunction,0.91,666888.0,1111480.0
Blue Gate_4300W_3818,Blue Gate,4300.0,24.0,220.0,Multifunction,0.9,122958.0,204930.0
Blue Gate_7550W_3853,Blue Gate,7550.0,12.0,220.0,Multifunction,0.92,214323.0,357205.0
Blue Gate_2850W_4111,Blue Gate,2850.0,96.0,220.0,Multifunction,0.87,112698.0,187830.0
Blue Gate_17800W_4121,Blue Gate,17800.0,240.0,220.0,Multifunction,0.87,431764.0,719606.0
Blue Gate_18650W_4239,Blue Gate,18650.0,24.0,220.0,Multifunction,0.88,744542.0,1240904.0
Blue Gate_9950W_4257,Blue Gate,9950.0,96.0,220.0,Multifunction,0.88,299836.0,499726.0
Blue Gate_11550W_4263,Blue Gate,11550.0,24.0,220.0,Multifunction,0.88,481366.0,802278.0
Blue Gate_11100W_4275,Blue Gate,11100.0,96.0,220.0,Multifunction,0.88,283306.0,472176.0
Blue Gate_16350W_4306,Blue Gate,16350.0,48.0,220.0,Multifunction,0.9,471022.0,785038.0
Blue Gate_11000W_4350,Blue Gate,11000.0,96.0,220.0,Multifunction,0.9,395294.0,658824.0
Blue Gate_6400W_4351,Blue Gate,6400.0,12.0,220.0,Multifunction,0.91,201183.0,335305.0
Blue Gate_18550W_4385,Blue Gate,18550.0,96.0,220.0,Multifunction,0.88,794745.0,1324575.0
Blue Gate_7750W_4464,Blue Gate,7750.0,240.0,220.0,Multifunction,0.87,318264.0,530440.0
Blue Gate_19000W_4501,Blue Gate,19000.0,48.0,220.0,Multifunction,0.89,450696.0,751160.0
Blue Gate_4150W_4517,Blue Gate,4150.0,96.0,220.0,Multifunction,0.89,95741.0,159569.0
Blue Gate_11250W_4600,Blue Gate,11250.0,24.0,220.0,Multifunction,0.88,254192.0,423654.0
Blue Gate_13150W_4660,Blue Gate,13150.0,24.0,220.0,Multifunction,0.91,529208.0,882012.0
Blue Gate_13550W_4697,Blue Gate,13550.0,96.0,220.0,Multifunction,0.88,417605.0,696009.0
Blue Gate_3150W_4730,Blue Gate,3150.0,48.0,220.0,Multifunction,0.89,122550.0,204250.0
Blue Gate_17500W_4769,Blue Gate,17500.0,12.0,220.0,Multifunction,0.87,763173.0,1271955.0
Blue Gate_8550W_4828,Blue Gate,8550.0,240.0,220.0,Multifunction,0.91,288846.0,481410.0
Blue Gate_7750W_4849,Blue Gate,7750.0,12.0,220.0,Multifunction,0.88,246455.0,410759.0
Blue Gate_12650W_4873,Blue Gate,12650.0,24.0,220.0,Multifunction,0.89,529937.0,883229.0
Blue Gate_15500W_4950,Blue Gate,15500.0,240.0,220.0,Multifunction,0.9,556784.0,927972.0
Blue Gate_7150W_4987,Blue Gate,7150.0,96.0,220.0,Multifunction,0.9,233240.0,388732.0
Blue Gate_900W_130,Blue Gate,900.0,48.0,220.0,Off-Grid,0.87,33778.0,56298.0
Blue Gate_13500W_143,Blue Gate,13500.0,12.0,220.0,Off-Grid,0.88,554946.0,924910.0
Blue Gate_8550W_255,Blue Gate,8550.0,12.0,220.0,Off-Grid,0.91,298679.0,497799.0
Blue Gate_5400W_285,Blue Gate,5400.0,12.0,220.0,Off-Grid,0.89,174070.0,290116.0
Blue Gate_13200W_288,Blue Gate,13200.0,24.0,220.0,Off-Grid,0.92,485511.0,809185.0
Blue Gate_14550W_368,Blue Gate,14550.0,24.0,220.0,Off-Grid,0.91,501665.0,836109.0
Blue Gate_8600W_383,Blue Gate,8600.0,240.0,220.0,Off-Grid,0.88,307797.0,512995.0
Blue Gate_8450W_393,Blue Gate,8450.0,240.0,220.0,Off-Grid,0.87,202362.0,337270.0
Blue Gate_4500W_556,Blue Gate,4500.0,24.0,220.0,Off-Grid,0.87,136015.0,226691.0
Blue Gate_9500W_658,Blue Gate,9500.0,240.0,220.0,Off-Grid,0.91,299699.0,499499.0
Blue Gate_8350W_669,Blue Gate,8350.0,12.0,220.0,Off-Grid,0.88,230241.0,383735.0
Blue Gate_17050W_688,Blue Gate,17050.0,24.0,220.0,Off-Grid,0.91,542367.0,903945.0
Blue Gate_2550W_786,Blue Gate,2550.0,12.0,220.0,Off-Grid,0.91,79346.0,132244.0
Blue Gate_4650W_803,Blue Gate,4650.0,240.0,220.0,Off-Grid,0.91,178588.0,297648.0
Blue Gate_10300W_835,Blue Gate,10300.0,24.0,220.0,Off-Grid,0.87,240768.0,401280.0
Blue Gate_15950W_873,Blue Gate,15950.0,48.0,220.0,Off-Grid,0.92,455239.0,758731.0
Blue Gate_14300W_885,Blue Gate,14300.0,48.0,220.0,Off-Grid,0.88,626812.0,1044688.0
Blue Gate_1300W_925,Blue Gate,1300.0,24.0,220.0,Off-Grid,0.91,50248.0,83746.0
Blue Gate_17650W_936,Blue Gate,17650.0,12.0,220.0,Off-Grid,0.9,542250.0,903750.0
Blue Gate_16350W_1090,Blue Gate,16350.0,96.0,220.0,Off-Grid,0.91,658386.0,1097310.0
Blue Gate_1800W_1167,Blue Gate,1800.0,48.0,220.0,Off-Grid,0.91,56723.0,94539.0
Blue Gate_7000W_1206,Blue Gate,7000.0,96.0,220.0,Off-Grid,0.88,164954.0,274924.0
Blue Gate_15550W_1229,Blue Gate,15550.0,240.0,220.0,Off-Grid,0.92,484981.0,808301.0
Blue Gate_12900W_1230,Blue Gate,12900.0,48.0,220.0,Off-Grid,0.91,548749.0,914581.0
Blue Gate_18050W_1237,Blue Gate,18050.0,24.0,220.0,Off-Grid,0.88,474973.0,791621.0
Blue Gate_12650W_1247,Blue Gate,12650.0,240.0,220.0,Off-Grid,0.89,441006.0,735010.0
Blue Gate_11350W_1325,Blue Gate,11350.0,24.0,220.0,Off-Grid,0.9,349634.0,582722.0
Blue Gate_19450W_1335,Blue Gate,19450.0,240.0,220.0,Off-Grid,0.91,744966.0,1241610.0
Blue Gate_10800W_1371,Blue Gate,10800.0,240.0,220.0,Off-Grid,0.91,399116.0,665194.0
Blue Gate_16500W_1401,Blue Gate,16500.0,24.0,220.0,Off-Grid,0.9,648092.0,1080154.0
Blue Gate_11900W_1404,Blue Gate,11900.0,12.0,220.0,Off-Grid,0.88,295855.0,493091.0
Blue Gate_2800W_1407,Blue Gate,2800.0,12.0,220.0,Off-Grid,0.89,119876.0,199794.0
Blue Gate_6400W_1499,Blue Gate,6400.0,24.0,220.0,Off-Grid,0.89,190996.0,318326.0
Blue Gate_9050W_1515,Blue Gate,9050.0,12.0,220.0,Off-Grid,0.9,304689.0,507815.0
Blue Gate_11150W_1575,Blue Gate,11150.0,48.0,220.0,Off-Grid,0.89,264316.0,440526.0
Blue Gate_6750W_1584,Blue Gate,6750.0,12.0,220.0,Off-Grid,0.91,210044.0,350074.0
Blue Gate_3500W_1720,Blue Gate,3500.0,12.0,220.0,Off-Grid,0.92,152519.0,254199.0
Blue Gate_2700W_1730,Blue Gate,2700.0,240.0,220.0,Off-Grid,0.91,119933.0,199889.0
Blue Gate_12350W_2017,Blue Gate,12350.0,240.0,220.0,Off-Grid,0.91,444051.0,740085.0
Blue Gate_6600W_2031,Blue Gate,6600.0,12.0,220.0,Off-Grid,0.91,253741.0,422901.0
Blue Gate_5700W_2186,Blue Gate,5700.0,48.0,220.0,Off-Grid,0.88,144784.0,241308.0
Blue Gate_6700W_2292,Blue Gate,6700.0,12.0,220.0,Off-Grid,0.88,190237.0,317061.0
Blue Gate_14350W_2328,Blue Gate,14350.0,48.0,220.0,Off-Grid,0.9,569914.0,949858.0
Blue Gate_16900W_2348,Blue Gate,16900.0,96.0,220.0,Off-Grid,0.9,719551.0,1199251.0
Blue Gate_4600W_2383,Blue Gate,4600.0,96.0,220.0,Off-Grid,0.89,179890.0,299818.0
Blue Gate_13650W_2387,Blue Gate,13650.0,240.0,220.0,Off-Grid,0.9,448444.0,747406.0
Blue Gate_14300W_2391,Blue Gate,14300.0,240.0,220.0,Off-Grid,0.92,365274.0,608790.0
Blue Gate_2300W_2439,Blue Gate,2300.0,96.0,220.0,Off-Grid,0.89,90086.0,150142.0
Blue Gate_12900W_2542,Blue Gate,12900.0,24.0,220.0,Off-Grid,0.89,449315.0,748859.0
Blue Gate_3650W_2557,Blue Gate,3650.0,96.0,220.0,Off-Grid,0.88,89598.0,149330.0
Blue Gate_3850W_2623,Blue Gate,3850.0,12.0,220.0,Off-Grid,0.9,97673.0,162789.0
Blue Gate_15400W_2630,Blue Gate,15400.0,48.0,220.0,Off-Grid,0.91,577786.0,962976.0
Blue Gate_15150W_2669,Blue Gate,15150.0,12.0,220.0,Off-Grid,0.89,488681.0,814469.0
Blue Gate_4300W_2774,Blue Gate,4300.0,96.0,220.0,Off-Grid,0.92,136019.0,226699.0
Blue Gate_16550W_2828,Blue Gate,16550.0,24.0,220.0,Off-Grid,0.89,577528.0,962548.0
Blue Gate_2700W_2848,Blue Gate,2700.0,96.0,220.0,Off-Grid,0.92,70338.0,117230.0
Blue Gate_4600W_2874,Blue Gate,4600.0,96.0,220.0,Off-Grid,0.89,114672.0,191120.0
Blue Gate_10550W_2887,Blue Gate,10550.0,240.0,220.0,Off-Grid,0.88,310973.0,518289.0
Blue Gate_12850W_2917,Blue Gate,12850.0,96.0,220.0,Off-Grid,0.88,396897.0,661495.0
Blue Gate_650W_3026,Blue Gate,650.0,96.0,220.0,Off-Grid,0.88,21440.0,35732.0
Blue Gate_13300W_3072,Blue Gate,13300.0,96.0,220.0,Off-Grid,0.88,493075.0,821791.0
Blue Gate_9700W_3090,Blue Gate,9700.0,24.0,220.0,Off-Grid,0.89,306797.0,511329.0
Blue Gate_5350W_3129,Blue Gate,5350.0,96.0,220.0,Off-Grid,0.89,216796.0,361328.0
Blue Gate_20000W_3135,Blue Gate,20000.0,48.0,220.0,Off-Grid,0.89,739167.0,1231945.0
Blue Gate_2600W_3141,Blue Gate,2600.0,240.0,220.0,Off-Grid,0.89,103404.0,172340.0
Blue Gate_15700W_3152,Blue Gate,15700.0,96.0,220.0,Off-Grid,0.88,702904.0,1171506.0
Blue Gate_9250W_3240,Blue Gate,9250.0,12.0,220.0,Off-Grid,0.88,299716.0,499528.0
Blue Gate_10000W_3254,Blue Gate,10000.0,48.0,220.0,Off-Grid,0.89,360443.0,600739.0
Blue Gate_16400W_3281,Blue Gate,16400.0,24.0,220.0,Off-Grid,0.91,506658.0,844430.0
Blue Gate_2150W_3298,Blue Gate,2150.0,96.0,220.0,Off-Grid,0.9,92983.0,154971.0
Blue Gate_900W_3313,Blue Gate,900.0,12.0,220.0,Off-Grid,0.91,35476.0,59128.0
Blue Gate_5550W_3325,Blue Gate,5550.0,24.0,220.0,Off-Grid,0.91,125864.0,209772.0
Blue Gate_2650W_3369,Blue Gate,2650.0,96.0,220.0,Off-Grid,0.9,93598.0,155996.0
Blue Gate_12500W_3400,Blue Gate,12500.0,12.0,220.0,Off-Grid,0.87,555656.0,926094.0
Blue Gate_12950W_3401,Blue Gate,12950.0,24.0,220.0,Off-Grid,0.9,319055.0,531759.0
Blue Gate_15200W_3426,Blue Gate,15200.0,96.0,220.0,Off-Grid,0.89,434114.0,723522.0
Blue Gate_8750W_3446,Blue Gate,8750.0,240.0,220.0,Off-Grid,0.91,391767.0,652945.0
Blue Gate_1850W_3448,Blue Gate,1850.0,48.0,220.0,Off-Grid,0.89,51085.0,85141.0
Blue Gate_15650W_3471,Blue Gate,15650.0,48.0,220.0,Off-Grid,0.9,555052.0,925086.0
Blue Gate_18400W_3476,Blue Gate,18400.0,240.0,220.0,Off-Grid,0.87,580373.0,967289.0
Blue Gate_1250W_3498,Blue Gate,1250.0,24.0,220.0,Off-Grid,0.91,51856.0,86426.0
Blue Gate_16350W_3538,Blue Gate,16350.0,12.0,220.0,Off-Grid,0.92,575768.0,959612.0
Blue Gate_9450W_3543,Blue Gate,9450.0,12.0,220.0,Off-Grid,0.9,407832.0,679720.0
Blue Gate_3350W_3580,Blue Gate,3350.0,48.0,220.0,Off-Grid,0.88,95221.0,158701.0
Blue Gate_12350W_3604,Blue Gate,12350.0,12.0,220.0,Off-Grid,0.87,469912.0,783186.0
Blue Gate_12600W_3645,Blue Gate,12600.0,240.0,220.0,Off-Grid,0.9,285084.0,475140.0
Blue Gate_1100W_3646,Blue Gate,1100.0,24.0,220.0,Off-Grid,0.89,28874.0,48124.0
Blue Gate_10850W_3647,Blue Gate,10850.0,96.0,220.0,Off-Grid,0.9,252628.0,421046.0
Blue Gate_12750W_3684,Blue Gate,12750.0,48.0,220.0,Off-Grid,0.9,421089.0,701815.0
Blue Gate_11850W_3690,Blue Gate,11850.0,240.0,220.0,Off-Grid,0.88,409698.0,682830.0
Blue Gate_5500W_3722,Blue Gate,5500.0,12.0,220.0,Off-Grid,0.92,145468.0,242446.0
Blue Gate_14400W_3727,Blue Gate,14400.0,24.0,220.0,Off-Grid,0.89,514980.0,858300.0
Blue Gate_17700W_3761,Blue Gate,17700.0,240.0,220.0,Off-Grid,0.91,605920.0,1009866.0
Blue Gate_18700W_3816,Blue Gate,18700.0,24.0,220.0,Off-Grid,0.88,827711.0,1379519.0
Blue Gate_2650W_3849,Blue Gate,2650.0,24.0,220.0,Off-Grid,0.88,72636.0,121060.0
Blue Gate_4650W_3875,Blue Gate,4650.0,24.0,220.0,Off-Grid,0.87,164834.0,274724.0
Blue Gate_2950W_3882,Blue Gate,2950.0,48.0,220.0,Off-Grid,0.88,69112.0,115188.0
Blue Gate_8400W_3886,Blue Gate,8400.0,24.0,220.0,Off-Grid,0.88,282154.0,470258.0
Blue Gate_2900W_3915,Blue Gate,2900.0,48.0,220.0,Off-Grid,0.87,117708.0,196180.0
Blue Gate_19850W_4039,Blue Gate,19850.0,96.0,220.0,Off-Grid,0.91,852597.0,1420995.0
