battery_id,brand,type,capacity_ah,voltage,derating_factor,price_min,price_max
Blue Carbon_12V_220Ah_1927,Blue Carbon,AGM,220.0,12.0,0.83,45060.0,75100.0
Blue Carbon_24V_150Ah_1952,Blue Carbon,AGM,150.0,24.0,0.83,62362.0,103938.0
Blue Carbon_48V_20Ah_1975,Blue Carbon,AGM,20.0,48.0,0.82,56002.0,93336.0
Blue Carbon_24V_230Ah_1989,Blue Carbon,AGM,230.0,24.0,0.83,111531.0,185885.0
Blue Carbon_24V_30Ah_2001,Blue Carbon,AGM,30.0,24.0,0.82,37748.0,62912.0
Blue Carbon_48V_230Ah_2024,Blue Carbon,AGM,230.0,48.0,0.84,91381.0,152301.0
Blue Carbon_48V_230Ah_2066,Blue Carbon,AGM,230.0,48.0,0.84,97658.0,162764.0
Blue Carbon_12V_230Ah_2108,Blue Carbon,AGM,230.0,12.0,0.84,46719.0,77865.0
Blue Carbon_24V_300Ah_2111,Blue Carbon,AGM,300.0,24.0,0.84,45325.0,75541.0
Blue Carbon_48V_240Ah_2168,Blue Carbon,AGM,240.0,48.0,0.83,46376.0,77292.0
Blue Carbon_24V_50Ah_2211,Blue Carbon,AGM,50.0,24.0,0.85,88630.0,147718.0
Blue Carbon_12V_220Ah_2223,Blue Carbon,AGM,220.0,12.0,0.82,85088.0,141812.0
Blue Carbon_48V_150Ah_2266,Blue Carbon,AGM,150.0,48.0,0.84,42982.0,71636.0
Blue Carbon_24V_200Ah_2400,Blue Carbon,AGM,200.0,24.0,0.84,102059.0,170099.0
Blue Carbon_48V_280Ah_2412,Blue Carbon,AGM,280.0,48.0,0.84,69465.0,115775.0
Blue Carbon_48V_20Ah_2518,Blue Carbon,AGM,20.0,48.0,0.82,90428.0,150712.0
Blue Carbon_12V_40Ah_2592,Blue Carbon,AGM,40.0,12.0,0.83,66746.0,111244.0
Blue Carbon_12V_60Ah_2624,Blue Carbon,AGM,60.0,12.0,0.83,41471.0,69119.0
Blue Carbon_12V_290Ah_2665,Blue Carbon,AGM,290.0,12.0,0.83,85301.0,142169.0
Blue Carbon_24V_200Ah_2675,Blue Carbon,AGM,200.0,24.0,0.83,96699.0,161165.0
Blue Carbon_12V_290Ah_2721,Blue Carbon,AGM,290.0,12.0,0.85,99070.0,165116.0
Blue Carbon_48V_120Ah_2751,Blue Carbon,AGM,120.0,48.0,0.83,104038.0,173396.0
Blue Carbon_24V_290Ah_2810,Blue Carbon,AGM,290.0,24.0,0.83,86244.0,143740.0
Blue Carbon_24V_70Ah_2837,Blue Carbon,AGM,70.0,24.0,0.84,62969.0,104949.0
Blue Carbon_48V_190Ah_2867,Blue Carbon,AGM,190.0,48.0,0.84,61507.0,102511.0
Blue Carbon_48V_240Ah_2875,Blue Carbon,AGM,240.0,48.0,0.84,103712.0,172854.0
Blue Carbon_48V_260Ah_2876,Blue Carbon,AGM,260.0,48.0,0.85,77655.0,129425.0
Blue Carbon_24V_240Ah_2898,Blue Carbon,AGM,240.0,24.0,0.85,93234.0,155390.0
Blue Carbon_12V_180Ah_2960,Blue Carbon,AGM,180.0,12.0,0.82,38084.0,63472.0
Blue Carbon_24V_230Ah_2973,Blue Carbon,AGM,230.0,24.0,0.82,104996.0,174994.0
Blue Carbon_24V_150Ah_3046,Blue Carbon,AGM,150.0,24.0,0.85,39354.0,65590.0
Blue Carbon_48V_150Ah_3086,Blue Carbon,AGM,150.0,48.0,0.84,90055.0,150091.0
Blue Carbon_48V_200Ah_3088,Blue Carbon,AGM,200.0,48.0,0.83,44068.0,73446.0
Blue Carbon_12V_140Ah_3089,Blue Carbon,AGM,140.0,12.0,0.82,62882.0,104802.0
Blue Carbon_48V_100Ah_3146,Blue Carbon,AGM,100.0,48.0,0.82,86220.0,143700.0
Blue Carbon_12V_130Ah_3210,Blue Carbon,AGM,130.0,12.0,0.83,64287.0,107145.0
Blue Carbon_24V_250Ah_3211,Blue Carbon,AGM,250.0,24.0,0.85,57782.0,96304.0
Blue Carbon_24V_290Ah_3215,Blue Carbon,AGM,290.0,24.0,0.82,95956.0,159928.0
Blue Carbon_24V_190Ah_3260,Blue Carbon,AGM,190.0,24.0,0.83,90310.0,150518.0
Blue Carbon_24V_250Ah_3275,Blue Carbon,AGM,250.0,24.0,0.84,73793.0,122989.0
Blue Carbon_12V_200Ah_3289,Blue Carbon,AGM,200.0,12.0,0.83,100363.0,167271.0
Blue Carbon_24V_110Ah_3309,Blue Carbon,AGM,110.0,24.0,0.84,98029.0,163381.0
Blue Carbon_24V_160Ah_3396,Blue Carbon,AGM,160.0,24.0,0.84,86630.0,144384.0
Blue Carbon_48V_20Ah_3538,Blue Carbon,AGM,20.0,48.0,0.85,38038.0,63398.0
Blue Carbon_24V_110Ah_3544,Blue Carbon,AGM,110.0,24.0,0.83,46388.0,77314.0
Blue Carbon_48V_280Ah_3559,Blue Carbon,AGM,280.0,48.0,0.84,53622.0,89370.0
Blue Carbon_12V_60Ah_3613,Blue Carbon,AGM,60.0,12.0,0.83,49043.0,81739.0
Blue Carbon_48V_80Ah_3615,Blue Carbon,AGM,80.0,48.0,0.84,73582.0,122638.0
Blue Carbon_48V_170Ah_3634,Blue Carbon,AGM,170.0,48.0,0.82,56536.0,94228.0
Blue Carbon_24V_30Ah_3636,Blue Carbon,AGM,30.0,24.0,0.82,96661.0,161101.0
Blue Carbon_24V_120Ah_3659,Blue Carbon,AGM,120.0,24.0,0.83,62137.0,103561.0
Blue Carbon_24V_300Ah_3754,Blue Carbon,AGM,300.0,24.0,0.83,62606.0,104344.0
Blue Carbon_48V_230Ah_3838,Blue Carbon,AGM,230.0,48.0,0.83,53357.0,88929.0
Blue Carbon_12V_30Ah_3873,Blue Carbon,AGM,30.0,12.0,0.82,95234.0,158722.0
Blue Carbon_48V_40Ah_3957,Blue Carbon,AGM,40.0,48.0,0.85,73120.0,121868.0
Blue Carbon_24V_240Ah_4001,Blue Carbon,AGM,240.0,24.0,0.84,83089.0,138481.0
Blue Carbon_12V_200Ah_4181,Blue Carbon,AGM,200.0,12.0,0.84,97838.0,163062.0
Blue Carbon_48V_200Ah_4184,Blue Carbon,AGM,200.0,48.0,0.83,64635.0,107725.0
Blue Carbon_48V_20Ah_4261,Blue Carbon,AGM,20.0,48.0,0.82,56823.0,94705.0
Blue Carbon_48V_130Ah_4268,Blue Carbon,AGM,130.0,48.0,0.83,56630.0,94384.0
Blue Carbon_24V_200Ah_4278,Blue Carbon,AGM,200.0,24.0,0.82,103138.0,171896.0
Blue Carbon_24V_120Ah_4377,Blue Carbon,AGM,120.0,24.0,0.83,90742.0,151238.0
Blue Carbon_24V_20Ah_4415,Blue Carbon,AGM,20.0,24.0,0.83,59462.0,99102.0
Blue Carbon_12V_100Ah_4433,Blue Carbon,AGM,100.0,12.0,0.83,42185.0,70309.0
Blue Carbon_12V_220Ah_4494,Blue Carbon,AGM,220.0,12.0,0.84,75891.0,126485.0
Blue Carbon_24V_220Ah_4539,Blue Carbon,AGM,220.0,24.0,0.82,92864.0,154774.0
Blue Carbon_12V_40Ah_4587,Blue Carbon,AGM,40.0,12.0,0.83,51631.0,86051.0
Blue Carbon_12V_260Ah_4624,Blue Carbon,AGM,260.0,12.0,0.82,55135.0,91891.0
Blue Carbon_48V_250Ah_4626,Blue Carbon,AGM,250.0,48.0,0.83,43357.0,72261.0
Blue Carbon_12V_50Ah_4655,Blue Carbon,AGM,50.0,12.0,0.85,102336.0,170560.0
Blue Carbon_24V_160Ah_4691,Blue Carbon,AGM,160.0,24.0,0.84,62087.0,103479.0
Blue Carbon_12V_280Ah_4703,Blue Carbon,AGM,280.0,12.0,0.84,80956.0,134926.0
Blue Carbon_24V_50Ah_4726,Blue Carbon,AGM,50.0,24.0,0.82,37553.0,62589.0
Blue Carbon_48V_80Ah_4738,Blue Carbon,AGM,80.0,48.0,0.83,45227.0,75379.0
Blue Carbon_24V_290Ah_4743,Blue Carbon,AGM,290.0,24.0,0.83,86073.0,143455.0
Blue Carbon_12V_50Ah_4752,Blue Carbon,AGM,50.0,12.0,0.83,106860.0,178100.0
Blue Carbon_12V_280Ah_4777,Blue Carbon,AGM,280.0,12.0,0.83,54609.0,91015.0
Blue Carbon_12V_240Ah_4893,Blue Carbon,AGM,240.0,12.0,0.83,61206.0,102010.0
Blue Carbon_12V_300Ah_4928,Blue Carbon,AGM,300.0,12.0,0.83,110894.0,184824.0
Blue Carbon_24V_250Ah_4971,Blue Carbon,AGM,250.0,24.0,0.83,45439.0,75731.0
Blue Carbon_12V_70Ah_37,Blue Carbon,Gel,70.0,12.0,0.83,40833.0,68055.0
Blue Carbon_24V_100Ah_64,Blue Carbon,Gel,100.0,24.0,0.84,81857.0,136429.0
Blue Carbon_24V_80Ah_117,Blue Carbon,Gel,80.0,24.0,0.84,94262.0,157102.0
Blue Carbon_24V_290Ah_172,Blue Carbon,Gel,290.0,24.0,0.85,76696.0,127828.0
Blue Carbon_48V_290Ah_266,Blue Carbon,Gel,290.0,48.0,0.84,76192.0,126988.0
Blue Carbon_12V_30Ah_274,Blue Carbon,Gel,30.0,12.0,0.83,104353.0,173921.0
Blue Carbon_48V_210Ah_323,Blue Carbon,Gel,210.0,48.0,0.84,38559.0,64265.0
Blue Carbon_48V_130Ah_337,Blue Carbon,Gel,130.0,48.0,0.84,68914.0,114858.0
Blue Carbon_12V_280Ah_464,Blue Carbon,Gel,280.0,12.0,0.85,78036.0,130060.0
Blue Carbon_24V_160Ah_466,Blue Carbon,Gel,160.0,24.0,0.83,78716.0,131192.0
Blue Carbon_12V_180Ah_529,Blue Carbon,Gel,180.0,12.0,0.84,81104.0,135174.0
Blue Carbon_24V_300Ah_607,Blue Carbon,Gel,300.0,24.0,0.85,69231.0,115385.0
Blue Carbon_12V_160Ah_608,Blue Carbon,Gel,160.0,12.0,0.84,70388.0,117312.0
Blue Carbon_12V_210Ah_615,Blue Carbon,Gel,210.0,12.0,0.84,83884.0,139808.0
Blue Carbon_48V_250Ah_620,Blue Carbon,Gel,250.0,48.0,0.84,46112.0,76852.0
Blue Carbon_48V_120Ah_691,Blue Carbon,Gel,120.0,48.0,0.84,78666.0,131110.0
Blue Carbon_48V_150Ah_697,Blue Carbon,Gel,150.0,48.0,0.83,80010.0,133350.0
Blue Carbon_48V_70Ah_719,Blue Carbon,Gel,70.0,48.0,0.83,52135.0,86891.0
Blue Carbon_48V_240Ah_875,Blue Carbon,Gel,240.0,48.0,0.82,105531.0,175885.0
Blue Carbon_24V_210Ah_896,Blue Carbon,Gel,210.0,24.0,0.85,80639.0,134399.0
Blue Carbon_24V_150Ah_929,Blue Carbon,Gel,150.0,24.0,0.84,91173.0,151955.0
Blue Carbon_24V_250Ah_931,Blue Carbon,Gel,250.0,24.0,0.82,83407.0,139011.0
Blue Carbon_48V_270Ah_976,Blue Carbon,Gel,270.0,48.0,0.82,107998.0,179998.0
Blue Carbon_24V_250Ah_1013,Blue Carbon,Gel,250.0,24.0,0.85,48474.0,80790.0
Blue Carbon_24V_250Ah_1079,Blue Carbon,Gel,250.0,24.0,0.82,99147.0,165245.0
Blue Carbon_24V_110Ah_1087,Blue Carbon,Gel,110.0,24.0,0.84,72440.0,120734.0
Blue Carbon_48V_160Ah_1101,Blue Carbon,Gel,160.0,48.0,0.82,89816.0,149694.0
Blue Carbon_48V_270Ah_1164,Blue Carbon,Gel,270.0,48.0,0.84,100774.0,167956.0
Blue Carbon_24V_290Ah_1183,Blue Carbon,Gel,290.0,24.0,0.84,50530.0,84218.0
Blue Carbon_24V_30Ah_1199,Blue Carbon,Gel,30.0,24.0,0.84,95008.0,158346.0
Blue Carbon_24V_40Ah_1236,Blue Carbon,Gel,40.0,24.0,0.82,106928.0,178212.0
Blue Carbon_12V_200Ah_1252,Blue Carbon,Gel,200.0,12.0,0.82,95852.0,159752.0
Blue Carbon_24V_290Ah_1288,Blue Carbon,Gel,290.0,24.0,0.84,38720.0,64534.0
Blue Carbon_24V_100Ah_1289,Blue Carbon,Gel,100.0,24.0,0.83,42551.0,70919.0
Blue Carbon_24V_270Ah_1334,Blue Carbon,Gel,270.0,24.0,0.85,65372.0,108954.0
Blue Carbon_48V_170Ah_1379,Blue Carbon,Gel,170.0,48.0,0.83,42620.0,71032.0
Blue Carbon_48V_200Ah_1414,Blue Carbon,Gel,200.0,48.0,0.83,84143.0,140239.0
Blue Carbon_48V_170Ah_1431,Blue Carbon,Gel,170.0,48.0,0.83,37950.0,63250.0
Blue Carbon_12V_230Ah_1440,Blue Carbon,Gel,230.0,12.0,0.83,80483.0,134139.0
Blue Carbon_12V_290Ah_1476,Blue Carbon,Gel,290.0,12.0,0.83,58520.0,97534.0
Blue Carbon_48V_250Ah_1527,Blue Carbon,Gel,250.0,48.0,0.83,39671.0,66119.0
Blue Carbon_12V_150Ah_1530,Blue Carbon,Gel,150.0,12.0,0.83,74164.0,123606.0
Blue Carbon_12V_270Ah_1536,Blue Carbon,Gel,270.0,12.0,0.84,57036.0,95060.0
Blue Carbon_12V_180Ah_1537,Blue Carbon,Gel,180.0,12.0,0.83,78270.0,130450.0
Blue Carbon_12V_180Ah_1543,Blue Carbon,Gel,180.0,12.0,0.83,76216.0,127028.0
Blue Carbon_24V_170Ah_1610,Blue Carbon,Gel,170.0,24.0,0.82,42996.0,71660.0
Blue Carbon_48V_270Ah_1637,Blue Carbon,Gel,270.0,48.0,0.84,88680.0,147800.0
Blue Carbon_12V_40Ah_1691,Blue Carbon,Gel,40.0,12.0,0.83,84095.0,140159.0
Blue Carbon_24V_230Ah_1748,Blue Carbon,Gel,230.0,24.0,0.83,74474.0,124122.0
Blue Carbon_12V_180Ah_1884,Blue Carbon,Gel,180.0,12.0,0.84,97456.0,162428.0
Blue Carbon_12V_210Ah_1891,Blue Carbon,Gel,210.0,12.0,0.82,100150.0,166918.0
Blue Carbon_24V_160Ah_1953,Blue Carbon,Gel,160.0,24.0,0.83,95986.0,159978.0
Blue Carbon_12V_180Ah_1955,Blue Carbon,Gel,180.0,12.0,0.83,103232.0,172054.0
Blue Carbon_48V_230Ah_1958,Blue Carbon,Gel,230.0,48.0,0.85,79512.0,132520.0
Blue Carbon_24V_70Ah_2032,Blue Carbon,Gel,70.0,24.0,0.84,80466.0,134110.0
Blue Carbon_48V_240Ah_2053,Blue Carbon,Gel,240.0,48.0,0.84,60390.0,100650.0
Blue Carbon_24V_30Ah_2189,Blue Carbon,Gel,30.0,24.0,0.83,39392.0,65652.0
Blue Carbon_48V_230Ah_2196,Blue Carbon,Gel,230.0,48.0,0.84,56781.0,94635.0
Blue Carbon_24V_290Ah_2237,Blue Carbon,Gel,290.0,24.0,0.84,65569.0,109281.0
Blue Carbon_48V_230Ah_2257,Blue Carbon,Gel,230.0,48.0,0.82,76052.0,126754.0
Blue Carbon_12V_170Ah_2267,Blue Carbon,Gel,170.0,12.0,0.84,81114.0,135190.0
Blue Carbon_12V_60Ah_2315,Blue Carbon,Gel,60.0,12.0,0.83,94474.0,157456.0
Blue Carbon_24V_180Ah_2331,Blue Carbon,Gel,180.0,24.0,0.83,69839.0,116399.0
Blue Carbon_48V_30Ah_2335,Blue Carbon,Gel,30.0,48.0,0.82,109054.0,181756.0
Blue Carbon_48V_80Ah_2375,Blue Carbon,Gel,80.0,48.0,0.85,39578.0,65962.0
Blue Carbon_24V_170Ah_2395,Blue Carbon,Gel,170.0,24.0,0.83,69268.0,115446.0
Blue Carbon_24V_40Ah_2401,Blue Carbon,Gel,40.0,24.0,0.83,96517.0,160861.0
Blue Carbon_48V_130Ah_2421,Blue Carbon,Gel,130.0,48.0,0.84,102422.0,170704.0
Blue Carbon_24V_20Ah_2422,Blue Carbon,Gel,20.0,24.0,0.84,75458.0,125764.0
Blue Carbon_12V_240Ah_2454,Blue Carbon,Gel,240.0,12.0,0.83,72837.0,121395.0
Blue Carbon_12V_220Ah_2490,Blue Carbon,Gel,220.0,12.0,0.82,57824.0,96372.0
Blue Carbon_12V_100Ah_2498,Blue Carbon,Gel,100.0,12.0,0.83,82558.0,137598.0
Blue Carbon_12V_60Ah_2596,Blue Carbon,Gel,60.0,12.0,0.82,52622.0,87704.0
Blue Carbon_48V_90Ah_2668,Blue Carbon,Gel,90.0,48.0,0.85,58417.0,97361.0
Blue Carbon_24V_140Ah_2671,Blue Carbon,Gel,140.0,24.0,0.84,107559.0,179265.0
Blue Carbon_24V_130Ah_2693,Blue Carbon,Gel,130.0,24.0,0.83,48602.0,81002.0
Blue Carbon_24V_120Ah_2700,Blue Carbon,Gel,120.0,24.0,0.83,58922.0,98202.0
Blue Carbon_12V_220Ah_2737,Blue Carbon,Gel,220.0,12.0,0.85,105140.0,175232.0
Blue Carbon_24V_160Ah_2776,Blue Carbon,Gel,160.0,24.0,0.82,105615.0,176025.0
Blue Carbon_48V_100Ah_2813,Blue Carbon,Gel,100.0,48.0,0.83,97498.0,162496.0
Blue Carbon_12V_210Ah_2865,Blue Carbon,Gel,210.0,12.0,0.82,76846.0,128076.0
Blue Carbon_48V_80Ah_2943,Blue Carbon,Gel,80.0,48.0,0.85,102713.0,171189.0
Blue Carbon_12V_70Ah_2981,Blue Carbon,Gel,70.0,12.0,0.84,68030.0,113384.0
Blue Carbon_12V_50Ah_2989,Blue Carbon,Gel,50.0,12.0,0.84,41340.0,68900.0
Blue Carbon_48V_140Ah_3055,Blue Carbon,Gel,140.0,48.0,0.82,67337.0,112229.0
Blue Carbon_48V_70Ah_3106,Blue Carbon,Gel,70.0,48.0,0.84,75880.0,126468.0
Blue Carbon_48V_300Ah_3126,Blue Carbon,Gel,300.0,48.0,0.84,88368.0,147280.0
Blue Carbon_24V_280Ah_3170,Blue Carbon,Gel,280.0,24.0,0.84,60362.0,100602.0
Blue Carbon_12V_270Ah_3202,Blue Carbon,Gel,270.0,12.0,0.83,101059.0,168431.0
Blue Carbon_48V_230Ah_3204,Blue Carbon,Gel,230.0,48.0,0.85,110777.0,184629.0
Blue Carbon_24V_290Ah_3253,Blue Carbon,Gel,290.0,24.0,0.83,92067.0,153445.0
Blue Carbon_48V_190Ah_3280,Blue Carbon,Gel,190.0,48.0,0.84,96075.0,160125.0
Blue Carbon_48V_30Ah_3297,Blue Carbon,Gel,30.0,48.0,0.84,66314.0,110522.0
Blue Carbon_24V_190Ah_3319,Blue Carbon,Gel,190.0,24.0,0.84,79407.0,132345.0
Blue Carbon_24V_40Ah_3325,Blue Carbon,Gel,40.0,24.0,0.84,81480.0,135800.0
Blue Carbon_48V_210Ah_3372,Blue Carbon,Gel,210.0,48.0,0.83,50102.0,83504.0
Blue Carbon_48V_50Ah_3513,Blue Carbon,Gel,50.0,48.0,0.84,112212.0,187020.0
Blue Carbon_12V_190Ah_3642,Blue Carbon,Gel,190.0,12.0,0.82,43006.0,71678.0
Blue Carbon_48V_240Ah_3646,Blue Carbon,Gel,240.0,48.0,0.83,46254.0,77090.0
Blue Carbon_12V_240Ah_3656,Blue Carbon,Gel,240.0,12.0,0.83,108686.0,181144.0
Blue Carbon_24V_80Ah_3694,Blue Carbon,Gel,80.0,24.0,0.84,67702.0,112838.0
Blue Carbon_24V_180Ah_3696,Blue Carbon,Gel,180.0,24.0,0.84,44839.0,74731.0
Blue Carbon_24V_260Ah_3715,Blue Carbon,Gel,260.0,24.0,0.83,89802.0,149670.0
Blue Carbon_24V_100Ah_3737,Blue Carbon,Gel,100.0,24.0,0.83,95760.0,159600.0
Blue Carbon_24V_30Ah_3752,Blue Carbon,Gel,30.0,24.0,0.84,49736.0,82892.0
Blue Carbon_24V_240Ah_3773,Blue Carbon,Gel,240.0,24.0,0.84,77872.0,129786.0
Blue Carbon_24V_30Ah_3879,Blue Carbon,Gel,30.0,24.0,0.83,77458.0,129098.0
Blue Carbon_12V_110Ah_3906,Blue Carbon,Gel,110.0,12.0,0.84,109479.0,182465.0
Blue Carbon_12V_90Ah_3909,Blue Carbon,Gel,90.0,12.0,0.85,65956.0,109926.0
Blue Carbon_24V_90Ah_3926,Blue Carbon,Gel,90.0,24.0,0.85,74976.0,124960.0
Blue Carbon_12V_20Ah_3961,Blue Carbon,Gel,20.0,12.0,0.83,47884.0,79808.0
Blue Carbon_12V_250Ah_3982,Blue Carbon,Gel,250.0,12.0,0.85,61599.0,102665.0
Blue Carbon_48V_170Ah_4003,Blue Carbon,Gel,170.0,48.0,0.83,102304.0,170508.0
Blue Carbon_24V_220Ah_4082,Blue Carbon,Gel,220.0,24.0,0.83,69044.0,115074.0
Blue Carbon_24V_120Ah_4161,Blue Carbon,Gel,120.0,24.0,0.85,40691.0,67819.0
Blue Carbon_48V_190Ah_4170,Blue Carbon,Gel,190.0,48.0,0.84,99352.0,165588.0
Blue Carbon_24V_220Ah_4186,Blue Carbon,Gel,220.0,24.0,0.83,106055.0,176759.0
Blue Carbon_48V_230Ah_4248,Blue Carbon,Gel,230.0,48.0,0.85,63952.0,106588.0
Blue Carbon_12V_190Ah_4285,Blue Carbon,Gel,190.0,12.0,0.85,74538.0,124230.0
Blue Carbon_12V_60Ah_4291,Blue Carbon,Gel,60.0,12.0,0.83,86438.0,144062.0
Blue Carbon_48V_200Ah_4304,Blue Carbon,Gel,200.0,48.0,0.85,45856.0,76428.0
Blue Carbon_24V_160Ah_4363,Blue Carbon,Gel,160.0,24.0,0.84,59018.0,98364.0
Blue Carbon_48V_90Ah_4516,Blue Carbon,Gel,90.0,48.0,0.83,72327.0,120545.0
Blue Carbon_48V_160Ah_4549,Blue Carbon,Gel,160.0,48.0,0.85,81526.0,135878.0
Blue Carbon_12V_30Ah_4554,Blue Carbon,Gel,30.0,12.0,0.83,72954.0,121590.0
Blue Carbon_24V_200Ah_4559,Blue Carbon,Gel,200.0,24.0,0.82,79294.0,132156.0
Blue Carbon_48V_140Ah_4586,Blue Carbon,Gel,140.0,48.0,0.84,40745.0,67909.0
Blue Carbon_24V_210Ah_4671,Blue Carbon,Gel,210.0,24.0,0.83,93272.0,155454.0
Blue Carbon_24V_150Ah_4708,Blue Carbon,Gel,150.0,24.0,0.84,102727.0,171211.0
Blue Carbon_24V_180Ah_4787,Blue Carbon,Gel,180.0,24.0,0.84,82983.0,138305.0
Blue Carbon_48V_300Ah_4800,Blue Carbon,Gel,300.0,48.0,0.84,58550.0,97584.0
Blue Carbon_24V_250Ah_4817,Blue Carbon,Gel,250.0,24.0,0.83,102540.0,170900.0
Blue Carbon_48V_200Ah_4846,Blue Carbon,Gel,200.0,48.0,0.84,49761.0,82935.0
Blue Carbon_48V_280Ah_4872,Blue Carbon,Gel,280.0,48.0,0.83,60736.0,101228.0
Blue Carbon_48V_190Ah_4888,Blue Carbon,Gel,190.0,48.0,0.83,61208.0,102014.0
Blue Carbon_48V_110Ah_3,Blue Carbon,LiFePO4,110.0,48.0,0.85,96214.0,160356.0
Blue Carbon_12V_290Ah_26,Blue Carbon,LiFePO4,290.0,12.0,0.83,70169.0,116949.0
Blue Carbon_24V_40Ah_41,Blue Carbon,LiFePO4,40.0,24.0,0.83,97934.0,163224.0
Blue Carbon_12V_30Ah_42,Blue Carbon,LiFePO4,30.0,12.0,0.82,70366.0,117278.0
Blue Carbon_24V_90Ah_46,Blue Carbon,LiFePO4,90.0,24.0,0.83,84960.0,141600.0
Blue Carbon_48V_140Ah_79,Blue Carbon,LiFePO4,140.0,48.0,0.84,61225.0,102041.0
Blue Carbon_48V_190Ah_94,Blue Carbon,LiFePO4,190.0,48.0,0.83,72105.0,120175.0
Blue Carbon_12V_50Ah_138,Blue Carbon,LiFePO4,50.0,12.0,0.83,75298.0,125498.0
Blue Carbon_24V_230Ah_209,Blue Carbon,LiFePO4,230.0,24.0,0.85,105676.0,176126.0
Blue Carbon_24V_230Ah_213,Blue Carbon,LiFePO4,230.0,24.0,0.85,93790.0,156316.0
Blue Carbon_24V_80Ah_342,Blue Carbon,LiFePO4,80.0,24.0,0.85,111546.0,185910.0
Blue Carbon_24V_70Ah_348,Blue Carbon,LiFePO4,70.0,24.0,0.82,66462.0,110770.0
Blue Carbon_48V_130Ah_375,Blue Carbon,LiFePO4,130.0,48.0,0.83,83824.0,139708.0
Blue Carbon_48V_110Ah_395,Blue Carbon,LiFePO4,110.0,48.0,0.84,108074.0,180122.0
Blue Carbon_24V_60Ah_439,Blue Carbon,LiFePO4,60.0,24.0,0.84,89490.0,149150.0
Blue Carbon_48V_100Ah_492,Blue Carbon,LiFePO4,100.0,48.0,0.85,50932.0,84888.0
Blue Carbon_12V_80Ah_494,Blue Carbon,LiFePO4,80.0,12.0,0.83,44896.0,74826.0
Blue Carbon_48V_20Ah_501,Blue Carbon,LiFePO4,20.0,48.0,0.83,61543.0,102571.0
Blue Carbon_12V_20Ah_599,Blue Carbon,LiFePO4,20.0,12.0,0.84,40981.0,68301.0
Blue Carbon_48V_180Ah_626,Blue Carbon,LiFePO4,180.0,48.0,0.83,45962.0,76604.0
Blue Carbon_12V_280Ah_650,Blue Carbon,LiFePO4,280.0,12.0,0.82,39161.0,65269.0
Blue Carbon_48V_170Ah_657,Blue Carbon,LiFePO4,170.0,48.0,0.85,38384.0,63972.0
Blue Carbon_12V_270Ah_660,Blue Carbon,LiFePO4,270.0,12.0,0.84,94598.0,157664.0
Blue Carbon_48V_20Ah_672,Blue Carbon,LiFePO4,20.0,48.0,0.82,98642.0,164404.0
Blue Carbon_12V_130Ah_706,Blue Carbon,LiFePO4,130.0,12.0,0.85,93802.0,156336.0
Blue Carbon_12V_120Ah_756,Blue Carbon,LiFePO4,120.0,12.0,0.84,58696.0,97826.0
Blue Carbon_24V_100Ah_803,Blue Carbon,LiFePO4,100.0,24.0,0.82,83610.0,139350.0
Blue Carbon_24V_280Ah_831,Blue Carbon,LiFePO4,280.0,24.0,0.84,59902.0,99836.0
Blue Carbon_24V_110Ah_842,Blue Carbon,LiFePO4,110.0,24.0,0.84,64222.0,107036.0
Blue Carbon_48V_50Ah_882,Blue Carbon,LiFePO4,50.0,48.0,0.83,43201.0,72001.0
Blue Carbon_48V_90Ah_990,Blue Carbon,LiFePO4,90.0,48.0,0.85,97120.0,161868.0
Blue Carbon_12V_240Ah_995,Blue Carbon,LiFePO4,240.0,12.0,0.83,75865.0,126441.0
Blue Carbon_12V_290Ah_1019,Blue Carbon,LiFePO4,290.0,12.0,0.84,43042.0,71736.0
Blue Carbon_24V_280Ah_1026,Blue Carbon,LiFePO4,280.0,24.0,0.84,42085.0,70141.0
Blue Carbon_12V_180Ah_1033,Blue Carbon,LiFePO4,180.0,12.0,0.83,74470.0,124116.0
Blue Carbon_12V_110Ah_1038,Blue Carbon,LiFePO4,110.0,12.0,0.83,85222.0,142036.0
Blue Carbon_12V_60Ah_1046,Blue Carbon,LiFePO4,60.0,12.0,0.83,40362.0,67270.0
Blue Carbon_24V_20Ah_1104,Blue Carbon,LiFePO4,20.0,24.0,0.84,104074.0,173458.0
Blue Carbon_24V_70Ah_1218,Blue Carbon,LiFePO4,70.0,24.0,0.82,88792.0,147988.0
Blue Carbon_24V_240Ah_1243,Blue Carbon,LiFePO4,240.0,24.0,0.84,104942.0,174902.0
Blue Carbon_48V_220Ah_1421,Blue Carbon,LiFePO4,220.0,48.0,0.83,57644.0,96072.0
Blue Carbon_12V_150Ah_1423,Blue Carbon,LiFePO4,150.0,12.0,0.83,56962.0,94936.0
Blue Carbon_48V_40Ah_1459,Blue Carbon,LiFePO4,40.0,48.0,0.85,65840.0,109734.0
Blue Carbon_48V_170Ah_1464,Blue Carbon,LiFePO4,170.0,48.0,0.84,54255.0,90425.0
Blue Carbon_24V_140Ah_1497,Blue Carbon,LiFePO4,140.0,24.0,0.82,62738.0,104562.0
Blue Carbon_12V_110Ah_1521,Blue Carbon,LiFePO4,110.0,12.0,0.83,54501.0,90835.0
