"city","latitude","longitude","temp","humidity","wind_speed","cloud","region","population","date","season","avg_sun_hours"
"Anambra","6.41","6.8","306.83","41","3.06","81","Anambra","26721","2024-02-23","dry","3.17653286852302"
"Anambra","6.29","7.05","305.97","44","2.25","99","Anambra","23320","2024-02-23","dry","3.225404691121699"
"Anambra","6.29","6.95","299.54","31","1.02","100","Anambra","31778","2024-02-24","dry","3.0992414908340358"
"Anambra","6.33","6.99","299.51","30","0.97","100","Anambra","20924","2024-02-24","dry","2.663436709852044"
"Anambra","6.38","7.1","299.85","30","0.55","100","Anambra","22676","2024-02-24","dry","2.6116830897152"
"Anambra","6.33","6.88","299.58","31","1.22","100","Anambra","21939","2024-02-24","dry","2.518612248948584"
"Anambra","6.41","7.04","299.99","30","0.8","100","Anambra","21627","2024-02-24","dry","2.8068756740588974"
"Anambra","6.34","7.13","299.45","31","0.46","100","Anambra","22843","2024-02-24","dry","2.7141294717723756"
"Anambra","6.31","7.04","299.45","31","0.8","100","Anambra","20870","2024-02-24","dry","2.9285821325268375"
"Anambra","6.47","6.93","300.03","29","1.15","100","Anambra","16990","2024-02-24","dry","3.2492869391641275"
"Anambra","6.48","7.04","300.22","30","0.81","100","Anambra","20325","2024-02-24","dry","2.913610465337379"
"Anambra","6.26","6.92","299.33","31","1.08","100","Anambra","53153","2024-02-24","dry","2.651431623279315"
"Anambra","6.31","6.91","299.03","31","1.13","100","Anambra","19410","2024-02-24","dry","2.721293060005355"
"Anambra","6.39","6.94","300.01","30","1.09","100","Anambra","19204","2024-02-24","dry","3.18047432939947"
"Anambra","6.33","6.93","299.69","31","1.08","100","Anambra","18715","2024-02-24","dry","2.6403622782268124"
"Anambra","6.31","6.89","299.57","31","1.19","100","Anambra","19679","2024-02-24","dry","3.1071780679385297"
"Anambra","6.36","6.93","299.78","30","1.1","100","Anambra","18974","2024-02-24","dry","2.7697346301434003"
"Anambra","6.44","6.8","300.42","30","1.44","100","Anambra","27095","2024-02-24","dry","3.129168286052923"
"Anambra","6.32","6.93","299.57","31","1.08","100","Anambra","18578","2024-02-24","dry","2.8017846405303546"
"Anambra","6.36","6.93","299.78","30","1.1","100","Anambra","19112","2024-02-24","dry","2.7425963462893006"
"Anambra","6.35","6.92","299.83","31","1.12","100","Anambra","19224","2024-02-24","dry","2.9453509252251466"
"Anambra","6.34","6.94","299.76","31","1.07","100","Anambra","18959","2024-02-24","dry","2.8894556089970815"
"Anambra","6.42","6.79","300.4","30","1.48","100","Anambra","27436","2024-02-24","dry","2.8858699871227294"
"Anambra","6.26","6.98","299.12","31","0.96","100","Anambra","73324","2024-02-24","dry","2.534653640557323"
"Anambra","6.27","6.92","299.23","31","1.09","100","Anambra","44037","2024-02-24","dry","2.9304712813870912"
"Anambra","6.42","7.02","300.06","30","0.89","100","Anambra","20654","2024-02-24","dry","2.7200623387387326"
"Anambra","6.43","6.93","300.21","30","1.13","100","Anambra","17814","2024-02-24","dry","3.0512623716954903"
"Anambra","6.51","6.96","300.19","29","1.09","100","Anambra","16986","2024-02-24","dry","2.72408827801559"
"Anambra","6.52","7.03","300.2","30","0.84","100","Anambra","17654","2024-02-24","dry","2.5317059251043434"
"Anambra","6.49","6.88","300.39","29","1.26","100","Anambra","19324","2024-02-24","dry","2.6500606205337482"
"Anambra","6.51","6.86","300.41","29","1.28","100","Anambra","22087","2024-02-24","dry","3.0226057690752475"
"Anambra","6.34","6.85","299.81","31","1.31","100","Anambra","25511","2024-02-24","dry","2.786515624730989"
"Anambra","6.33","6.98","299.64","30","0.98","100","Anambra","20346","2024-02-24","dry","3.037942204621185"
"Anambra","6.39","7.06","299.91","30","0.72","100","Anambra","22339","2024-02-24","dry","2.7355812556952026"
"Anambra","6.27","6.96","299.31","31","0.99","100","Anambra","51140","2024-02-24","dry","2.801554811303432"
"Anambra","6.53","7.0","300.19","30","0.99","100","Anambra","17014","2024-02-24","dry","2.733346372261669"
"Anambra","6.31","6.94","299.55","31","1.05","100","Anambra","20370","2024-02-24","dry","2.748298428603754"
"Anambra","6.46","7.01","300.19","30","0.95","100","Anambra","19212","2024-02-24","dry","2.9140766410904524"
"Anambra","6.35","6.88","299.73","31","1.22","100","Anambra","21212","2024-02-24","dry","2.669655477707136"
"Anambra","6.29","6.9","299.55","31","1.15","100","Anambra","20705","2024-02-24","dry","3.0150971219814546"
"Anambra","6.41","6.8","300.36","30","1.45","100","Anambra","26721","2024-02-24","dry","2.6891546469846315"
"Anambra","6.29","7.05","299.13","31","0.77","100","Anambra","23320","2024-02-24","dry","2.7741974201638016"
"Anambra","6.29","6.95","309.47","23","3.31","100","Anambra","31778","2024-02-25","dry","3.029943291707665"
"Anambra","6.33","6.99","309.46","22","3.27","100","Anambra","20924","2024-02-25","dry","2.875038327195978"
"Anambra","6.38","7.1","309.51","22","3.36","100","Anambra","22676","2024-02-25","dry","2.8854184604267044"
"Anambra","6.33","6.88","309.44","22","3.14","100","Anambra","21939","2024-02-25","dry","2.9976365331588726"
"Anambra","6.41","7.04","309.78","21","3.24","100","Anambra","21627","2024-02-25","dry","3.0906561878879417"
"Anambra","6.34","7.13","309.08","23","3.39","100","Anambra","22843","2024-02-25","dry","2.537892555712645"
"Anambra","6.31","7.04","309.33","23","3.34","100","Anambra","20870","2024-02-25","dry","2.854285976971032"
"Anambra","6.47","6.93","309.87","20","2.95","100","Anambra","16990","2024-02-25","dry","2.632433773411816"
"Anambra","6.48","7.04","309.96","20","3.18","100","Anambra","20325","2024-02-25","dry","2.9687449401206125"
"Anambra","6.26","6.92","309.25","23","3.35","100","Anambra","53153","2024-02-25","dry","2.6888481633863734"
"Anambra","6.31","6.91","308.93","23","3.22","100","Anambra","19410","2024-02-25","dry","2.93113046573295"
"Anambra","6.39","6.94","309.89","21","3.1","100","Anambra","19204","2024-02-25","dry","3.0678162686336803"
"Anambra","6.33","6.93","309.59","22","3.2","100","Anambra","18715","2024-02-25","dry","3.1470275668229184"
"Anambra","6.31","6.89","309.45","22","3.2","100","Anambra","19679","2024-02-25","dry","3.009077704779669"
"Anambra","6.36","6.93","309.67","22","3.14","100","Anambra","18974","2024-02-25","dry","2.607904302425942"
"Anambra","6.44","6.8","310.2","20","2.78","100","Anambra","27095","2024-02-25","dry","2.506175575271542"
"Anambra","6.32","6.93","309.47","22","3.22","100","Anambra","18578","2024-02-25","dry","2.5072086395566977"
"Anambra","6.36","6.93","309.67","22","3.14","100","Anambra","19112","2024-02-25","dry","2.807597820524373"
"Anambra","6.35","6.92","309.72","22","3.15","100","Anambra","19224","2024-02-25","dry","2.655789896617626"
"Anambra","6.34","6.94","309.67","22","3.19","100","Anambra","18959","2024-02-25","dry","2.8844951794791527"
"Anambra","6.42","6.79","310.17","21","2.81","100","Anambra","27436","2024-02-25","dry","3.10279620225229"
"Anambra","6.26","6.98","309.09","23","3.39","100","Anambra","73324","2024-02-25","dry","2.92769018238802"
"Anambra","6.27","6.92","309.15","23","3.33","100","Anambra","44037","2024-02-25","dry","2.7775129078052734"
"Anambra","6.42","7.02","309.91","21","3.19","100","Anambra","20654","2024-02-25","dry","2.533239678857705"
"Anambra","6.43","6.93","310.07","21","3.01","100","Anambra","17814","2024-02-25","dry","3.19212002756133"
"Anambra","6.51","6.96","310.06","19","2.96","100","Anambra","16986","2024-02-25","dry","2.835900451570063"
"Anambra","6.52","7.03","310.01","20","3.13","100","Anambra","17654","2024-02-25","dry","3.2282192498141407"
"Anambra","6.49","6.88","310.2","20","2.83","100","Anambra","19324","2024-02-25","dry","2.5542373801799276"
"Anambra","6.51","6.86","310.24","19","2.77","100","Anambra","22087","2024-02-25","dry","2.5268852667903046"
"Anambra","6.34","6.85","309.65","22","3.08","100","Anambra","25511","2024-02-25","dry","2.7767414633165783"
"Anambra","6.33","6.98","309.58","22","3.26","100","Anambra","20346","2024-02-25","dry","3.0147941513079974"
"Anambra","6.39","7.06","309.67","22","3.29","100","Anambra","22339","2024-02-25","dry","2.90692202880087"
"Anambra","6.27","6.96","309.26","23","3.36","100","Anambra","51140","2024-02-25","dry","3.0562434560641685"
"Anambra","6.53","7.0","310.15","19","3.03","100","Anambra","17014","2024-02-25","dry","2.939900311579394"
"Anambra","6.31","6.94","309.47","23","3.26","100","Anambra","20370","2024-02-25","dry","2.872864678139505"
"Anambra","6.46","7.01","310.04","20","3.11","100","Anambra","19212","2024-02-25","dry","2.9777865163158497"
"Anambra","6.35","6.88","309.59","22","3.1","100","Anambra","21212","2024-02-25","dry","3.216015249392157"
"Anambra","6.29","6.9","309.45","23","3.26","100","Anambra","20705","2024-02-25","dry","2.7551809504434828"
"Anambra","6.41","6.8","310.15","21","2.85","100","Anambra","26721","2024-02-25","dry","2.563057775689141"
"Anambra","6.29","7.05","309.0","23","3.36","100","Anambra","23320","2024-02-25","dry","3.1975421876289825"
"Anambra","6.29","6.95","306.37","37","1.35","80","Anambra","31778","2024-02-26","dry","3.417920193670228"
"Anambra","6.33","6.99","306.37","37","1.34","86","Anambra","20924","2024-02-26","dry","3.620044232436579"
"Anambra","6.38","7.1","306.61","37","1.17","91","Anambra","22676","2024-02-26","dry","2.8239704191255095"
"Anambra","6.33","6.88","306.21","37","1.46","78","Anambra","21939","2024-02-26","dry","3.66942845876949"
"Anambra","6.41","7.04","306.69","37","1.35","91","Anambra","21627","2024-02-26","dry","3.2167923002034065"
"Anambra","6.34","7.13","306.3","37","1.12","90","Anambra","22843","2024-02-26","dry","3.299896055506019"
"Anambra","6.31","7.04","306.37","37","1.27","87","Anambra","20870","2024-02-26","dry","3.0451675912535974"
"Anambra","6.47","6.93","306.62","37","1.68","92","Anambra","16990","2024-02-26","dry","2.7789228183386654"
"Anambra","6.48","7.04","306.76","38","1.51","94","Anambra","20325","2024-02-26","dry","3.164759478088117"
"Anambra","6.26","6.92","306.1","37","1.36","75","Anambra","53153","2024-02-26","dry","3.274518590292873"
"Anambra","6.31","6.91","305.74","37","1.4","78","Anambra","19410","2024-02-26","dry","3.150858170228635"
"Anambra","6.39","6.94","306.69","37","1.48","86","Anambra","19204","2024-02-26","dry","3.259259845127165"
"Anambra","6.33","6.93","306.42","37","1.4","81","Anambra","18715","2024-02-26","dry","3.388634083502382"
"Anambra","6.31","6.89","306.23","37","1.42","77","Anambra","19679","2024-02-26","dry","3.116320026712149"
"Anambra","6.36","6.93","306.49","37","1.44","84","Anambra","18974","2024-02-26","dry","3.408841064988644"
"Anambra","6.44","6.8","307.01","37","1.75","84","Anambra","27095","2024-02-26","dry","3.740760474463756"
"Anambra","6.32","6.93","306.31","37","1.39","81","Anambra","18578","2024-02-26","dry","3.524319933610906"
"Anambra","6.36","6.93","306.49","37","1.44","84","Anambra","19112","2024-02-26","dry","3.5582929337697053"
"Anambra","6.35","6.92","306.53","37","1.44","82","Anambra","19224","2024-02-26","dry","2.9900975501458955"
"Anambra","6.34","6.94","306.51","37","1.4","83","Anambra","18959","2024-02-26","dry","3.2176938163437985"
"Anambra","6.42","6.79","306.95","37","1.74","81","Anambra","27436","2024-02-26","dry","3.324669201823419"
"Anambra","6.26","6.98","306.08","37","1.35","81","Anambra","73324","2024-02-26","dry","3.5051920431207138"
"Anambra","6.27","6.92","305.99","37","1.36","76","Anambra","44037","2024-02-26","dry","3.882988407795347"
"Anambra","6.42","7.02","306.74","37","1.42","91","Anambra","20654","2024-02-26","dry","3.422548201988383"
"Anambra","6.43","6.93","306.85","37","1.58","89","Anambra","17814","2024-02-26","dry","3.2189811736415863"
"Anambra","6.51","6.96","306.73","37","1.73","94","Anambra","16986","2024-02-26","dry","3.132303790386478"
"Anambra","6.52","7.03","306.69","38","1.56","95","Anambra","17654","2024-02-26","dry","3.362919109097236"
"Anambra","6.49","6.88","306.99","37","1.77","92","Anambra","19324","2024-02-26","dry","3.2452635276359376"
"Anambra","6.51","6.86","307.02","37","1.8","92","Anambra","22087","2024-02-26","dry","2.8418726556396408"
"Anambra","6.34","6.85","306.38","37","1.52","76","Anambra","25511","2024-02-26","dry","3.7423117733028093"
"Anambra","6.33","6.98","306.47","37","1.35","85","Anambra","20346","2024-02-26","dry","3.0576496769939694"
"Anambra","6.39","7.06","306.65","37","1.27","91","Anambra","22339","2024-02-26","dry","3.0951959632597634"
"Anambra","6.27","6.96","306.19","37","1.34","80","Anambra","51140","2024-02-26","dry","3.673872154036542"
"Anambra","6.53","7.0","306.71","37","1.66","95","Anambra","17014","2024-02-26","dry","3.3938354113187787"
"Anambra","6.31","6.94","306.33","37","1.37","81","Anambra","20370","2024-02-26","dry","3.326149142536934"
"Anambra","6.46","7.01","306.79","37","1.55","93","Anambra","19212","2024-02-26","dry","2.860739559834037"
"Anambra","6.35","6.88","306.36","37","1.49","79","Anambra","21212","2024-02-26","dry","3.6629456476732747"
"Anambra","6.29","6.9","306.24","37","1.39","76","Anambra","20705","2024-02-26","dry","3.648253079684243"
"Anambra","6.41","6.8","306.92","37","1.71","81","Anambra","26721","2024-02-26","dry","3.2185365583045282"
"Anambra","6.29","7.05","306.1","37","1.26","86","Anambra","23320","2024-02-26","dry","3.012930267611508"
"Anambra","6.29","6.95","303.09","65","1.68","1","Anambra","31778","2024-02-27","dry","6.392284704969481"
"Anambra","6.33","6.99","303.07","65","1.69","1","Anambra","20924","2024-02-27","dry","5.554174031415442"
"Anambra","6.38","7.1","303.33","65","1.8","0","Anambra","22676","2024-02-27","dry","5.55536515196676"
"Anambra","6.33","6.88","302.86","65","1.7","2","Anambra","21939","2024-02-27","dry","6.069496717837135"
"Anambra","6.41","7.04","303.35","64","1.78","1","Anambra","21627","2024-02-27","dry","6.463303799444702"
"Anambra","6.34","7.13","303.05","65","1.79","0","Anambra","22843","2024-02-27","dry","5.7873606169206555"
"Anambra","6.31","7.04","303.11","65","1.71","1","Anambra","20870","2024-02-27","dry","6.3615454382425884"
"Anambra","6.47","6.93","303.14","64","1.77","2","Anambra","16990","2024-02-27","dry","5.898932696434637"
"Anambra","6.48","7.04","303.38","64","1.84","1","Anambra","20325","2024-02-27","dry","5.237028185262677"
"Anambra","6.26","6.92","302.85","65","1.68","2","Anambra","53153","2024-02-27","dry","5.44201377835285"
"Anambra","6.31","6.91","302.43","65","1.69","2","Anambra","19410","2024-02-27","dry","5.072659514063718"
"Anambra","6.39","6.94","303.31","65","1.73","2","Anambra","19204","2024-02-27","dry","5.249241295991003"
"Anambra","6.33","6.93","303.1","65","1.7","2","Anambra","18715","2024-02-27","dry","4.984853997336657"
"Anambra","6.31","6.89","302.92","65","1.7","2","Anambra","19679","2024-02-27","dry","5.610910246566176"
"Anambra","6.36","6.93","303.13","65","1.71","2","Anambra","18974","2024-02-27","dry","5.4416428335536775"
"Anambra","6.44","6.8","303.42","65","1.69","4","Anambra","27095","2024-02-27","dry","5.260834357438323"
"Anambra","6.32","6.93","303.0","65","1.69","2","Anambra","18578","2024-02-27","dry","4.9877562457717834"
"Anambra","6.36","6.93","303.13","65","1.71","2","Anambra","19112","2024-02-27","dry","5.6588518131963115"
"Anambra","6.35","6.92","303.18","65","1.7","2","Anambra","19224","2024-02-27","dry","6.339724229133352"
"Anambra","6.34","6.94","303.17","65","1.7","1","Anambra","18959","2024-02-27","dry","5.224464480858786"
"Anambra","6.42","6.79","303.39","65","1.69","4","Anambra","27436","2024-02-27","dry","5.552997030646684"
"Anambra","6.26","6.98","302.83","65","1.66","1","Anambra","73324","2024-02-27","dry","6.398739645780812"
"Anambra","6.27","6.92","302.74","65","1.68","2","Anambra","44037","2024-02-27","dry","5.7338986199088975"
"Anambra","6.42","7.02","303.39","64","1.77","1","Anambra","20654","2024-02-27","dry","5.178141905636966"
"Anambra","6.43","6.93","303.41","64","1.74","2","Anambra","17814","2024-02-27","dry","6.0904389060748665"
"Anambra","6.51","6.96","303.27","64","1.82","2","Anambra","16986","2024-02-27","dry","5.784833796010515"
"Anambra","6.52","7.03","303.32","64","1.87","1","Anambra","17654","2024-02-27","dry","5.624022175893732"
"Anambra","6.49","6.88","303.41","64","1.75","3","Anambra","19324","2024-02-27","dry","5.111358851639115"
"Anambra","6.51","6.86","303.41","64","1.74","3","Anambra","22087","2024-02-27","dry","5.763096493605307"
"Anambra","6.34","6.85","303.0","65","1.7","3","Anambra","25511","2024-02-27","dry","5.2982130742542415"
"Anambra","6.33","6.98","303.17","65","1.69","1","Anambra","20346","2024-02-27","dry","4.988845253543116"
"Anambra","6.39","7.06","303.34","65","1.78","1","Anambra","22339","2024-02-27","dry","5.953026089279074"
"Anambra","6.27","6.96","302.94","65","1.67","1","Anambra","51140","2024-02-27","dry","5.625019442868891"
"Anambra","6.53","7.0","303.34","64","1.86","1","Anambra","17014","2024-02-27","dry","5.987250079937191"
"Anambra","6.31","6.94","303.03","65","1.69","1","Anambra","20370","2024-02-27","dry","5.423439121775288"
"Anambra","6.46","7.01","303.4","64","1.81","1","Anambra","19212","2024-02-27","dry","5.903720849077655"
"Anambra","6.35","6.88","302.99","65","1.7","2","Anambra","21212","2024-02-27","dry","5.707312720224587"
"Anambra","6.29","6.9","302.96","65","1.69","2","Anambra","20705","2024-02-27","dry","5.075782468469364"
"Anambra","6.41","6.8","303.38","65","1.7","4","Anambra","26721","2024-02-27","dry","5.141585178006244"
"Anambra","6.29","7.05","302.84","65","1.7","1","Anambra","23320","2024-02-27","dry","5.007062521487982"
